segment_id	river_name	wl_code	grts_ranking	x	y
1649	MARK	VL11_145	50019742	179368.266997291	231378.229255136
1650	MUNTLOOP	L111_1049	53000542	176016.798900001	237290.083999999
1651	MUNTLOOP	L111_1049	46446942	175925.773853118	237237.973024048
1652	MUNTLOOP	L111_1049	34912606	175890.837309902	237140.429915913
1653	MUNTLOOP	L111_1049	41990494	175829.416248615	237058.58956624
1654	NA	L208_830	60620562	219840.228500001	210312.477499999
1655	BOSHOVENLOOP	L208_623	18236630	177155.374799997	212859.625999998
1656	BOSHOVENLOOP	L208_623	39404758	177166.469537861	212959.80795154
1657	BOSHOVENLOOP	L208_623	64570582	177202.430477775	213053.109309529
1658	BOSHOVENLOOP	L208_623	49890518	177250.507590899	213141.724862867
1659	BOSHOVENLOOP	L208_623	37569750	177292.095322063	213233.576594064
1660	BOSHOVENLOOP	L208_623	35472598	177349.153332786	213315.631022947
1661	BOSHOVENLOOP	L208_623	8471766	177428.165992277	213375.969980457
1662	BOSHOVENLOOP	L208_623	12666070	177522.455160342	213408.677297718
1663	BOSHOVENLOOP	L208_623	64046294	177596.814349286	213346.521179775
1664	BOSHOVENLOOP	L208_623	53560534	177664.41300587	213278.434580606
1665	BOSHOVENLOOP	L208_623	12401110	177762.773413239	213262.458372342
1666	BOSHOVENLOOP	L208_623	63781334	177861.740044477	213277.68276988
1667	BOSHOVENLOOP	L208_623	64829910	177922.901346182	213356.280523567
1668	ANTITANKKANAAL	L111_724	15312862	154188.544399999	226302.379000001
1669	ANTITANKKANAAL	L111_724	56207326	154284.863123384	226279.596557977
1670	ANTITANKKANAAL	L111_724	37136350	154381.181846769	226256.814115954
1671	ANTITANKKANAAL	L111_724	53651422	154477.500570154	226234.03167393
1672	ANTITANKKANAAL	L111_724	16951262	154573.813284417	226211.224098078
1673	ANTITANKKANAAL	L111_724	42510302	154670.020774447	226187.976409998
1674	ANTITANKKANAAL	L111_724	45656030	154766.228264478	226164.728721917
1675	ANTITANKKANAAL	L111_724	32024542	154860.284971811	226136.091931108
1676	ANTITANKKANAAL	L111_724	23898078	154942.643138307	226081.196862563
1677	ANTITANKKANAAL	L111_724	6072286	155025.272302219	226026.711215726
1678	ANTITANKKANAAL	L111_724	7383006	155107.982067354	225972.34734086
1679	ANTITANKKANAAL	L111_724	50038750	155195.18714626	225927.894148377
1680	ANTITANKKANAAL	L111_724	23824350	155291.736926326	225906.145215713
1681	ANTITANKKANAAL	L111_724	25921502	155388.133911694	225883.857289538
1682	ANTITANKKANAAL	L111_724	25397214	155484.541227567	225861.458634922
1683	ANTITANKKANAAL	L111_724	15960030	155580.983382486	225839.205724367
1684	ANTITANKKANAAL	L111_724	28542942	155652.851834019	225778.612992191
1685	ANTITANKKANAAL	L111_724	29345758	155713.439343581	225700.34748367
1686	ANTITANKKANAAL	L111_724	34588638	155774.026853143	225622.081975148
1687	ANTITANKKANAAL	L111_724	40880094	155834.614362704	225543.816466626
1688	ANTITANKKANAAL	L111_724	39307230	155894.352134019	225464.902198434
1689	ANTITANKKANAAL	L111_724	36947934	155966.751127684	225404.723209296
1690	NA	L208_416	1150886	186150.672700003	180314.791999999
1691	NA	L208_416	23433126	186123.921800002	180218.885499999
1692	ANTITANKKANAAL	L208_603	7550870	167003.1074	213204.267000001
1693	ZUIDELIJKE WATERGANG	L107_328	4640361	132520.3561	214080.708999999
1694	GROTE NETE	VL11_123	29961014	191269.662799999	198609.2104
1695	DE AA	L107_640	43708718	193228.3719	226833.3026
1696	LARUMSE LOOP	L107_654	22304502	188437.952100001	209746.463399999
1697	HERSELTSELOOP	L111_1062	53066070	184431.9639	189902.768399999
1698	MOLENBEEK	L107_411	43182726	175952.394100003	172296.384
1699	WOLFPUTBEEK	L111_1033	22829113	127857.056000002	167681.1831
1700	Mark	L107_610	18162078	184144.3072	229462.3891
1701	Blauwputten en Leiloop	L107_602	54461790	174565.932300001	240755.867899999
1702	Blauwputten en Leiloop	L107_602	34902366	173334.284500003	239621.7971
1703	KANAAL VAN BOCHOLT NAAR HERENTALS	VL05_160	22098038	204321.252700001	213735.2095
1704	DE AA	L107_601	37474926	199408.683700003	239590.034299999
1705	WARMBEEK	VL05_147	24834666	228043.202100001	221224.1252
1706	GROTE NETE	VL11_123	54019574	195994.7029	204587.026000001
1707	GROTE NETE	VL11_123	27144054	204187.608900003	204718.309
1708	GROTE NETE	L107_708	26018422	217681.9943	205393.000599999
1709	GROTE NETE	L107_708	49087094	217743.109749906	205392.035898185
1710	GROTE NETE	L107_708	7144054	217812.923003304	205345.686089009
1711	GROTE NETE	L107_708	49611382	217876.241116006	205282.126986805
1712	GROTE NETE	L107_708	29770358	217936.503666253	205214.800469824
1713	KLEINE NETE	VL11_127	56121334	190874.045100003	211818.1019
1714	KLEINE NETE	VL11_127	11483126	193033.566399999	213823.0779
1715	KLEINE NETE	VL11_126	37962998	195512.122299999	214923.030900002
1716	KLEINE NETE	L111_1067	39414006	199883.793200001	214318.740200002
1717	MOLENBEEK	VL11_129	62768342	176125.222000003	214403.908300001
1718	MOLENBEEK	L107_631	55306454	176488.294699997	214831.975200001
1719	'DE AA'	VL05_121	45921750	182209.165100001	210924.860599998
1720	'DE AA'	VL05_121	38553046	184187.469499998	212985.267700002
1721	WAMP	L107_722	39838254	196369.986199997	220300.718199998
1722	WAMP	L107_722	31449646	196454.362459922	220354.186685081
1723	WAMP	L107_722	60285486	196535.626330059	220412.297447942
1724	LOEIJENS NEETJE	L111_1066	24781358	197915.168700002	219062.581900001
1725	MOLSE NETE	L107_706	50670454	205342.8006	208814.647999998
1726	MOLSE NETE	L107_706	29698934	205380.365286977	208746.609692021
1727	MOLSE NETE	L107_706	3484534	205462.681307192	208735.777959219
1728	MOLSE NETE	L107_706	55913334	205487.325845259	208654.889977989
1729	MOLSE NETE	L107_706	13970294	205542.812935652	208649.637035652
1730	MOLSE NETE	L107_706	50146166	205621.169636352	208696.433714567
1731	MOLSE NETE	L107_706	9251702	205672.345625042	208738.631473331
1732	MOLSE NETE	L107_706	23931766	205717.575731905	208783.569990941
1733	ASBEEK	L111_1065	14352246	204664.1369	204612.710999999
1734	ASBEEK	L111_1065	51052406	204716.797154418	204554.559
1735	ASBEEK	L111_1065	30080886	204807.095288348	204532.923718344
1736	ASBEEK	L111_1065	10878838	204893.766356281	204517.291542198
1737	ASBEEK	L111_1065	61996918	204927.474467292	204424.439834377
1738	ASBEEK	L111_1065	12713846	204967.33584729	204363.741710008
1739	ASBEEK	L111_1065	50462582	205065.581473631	204356.600897608
1740	ASBEEK	L111_1065	39714678	205164.419000598	204361.862967392
1741	ASBEEK	L111_1065	63831926	205261.649842526	204347.495443956
1742	ASBEEK	L111_1065	26656630	205357.305971212	204328.010832458
1743	ASBEEK	L111_1065	19316598	205455.769783298	204316.645430998
1744	ASBEEK	L111_1065	40288118	205554.17450535	204307.919631125
1745	ASBEEK	L111_1065	11714422	205646.473298428	204310.559039958
1746	ASBEEK	L111_1065	60997494	205744.267465183	204294.297890649
1747	ASBEEK	L111_1065	49790838	205840.900006752	204276.523818032
1748	ASBEEK	L111_1065	53985142	205938.064449561	204294.657739647
1749	ASBEEK	L111_1065	51887990	206008.504160117	204283.07572811
1750	ASBEEK	L111_1065	22454134	206041.399413265	204217.138176357
1751	ASBEEK	L111_1065	11181942	206136.817739475	204240.826667073
1752	ASBEEK	L111_1065	25935734	206231.010690412	204258.363591335
1753	ASBEEK	L111_1065	63684470	206324.547503092	204260.795284972
1754	ASBEEK	L111_1065	5281654	206401.235321054	204208.819233577
1755	ASBEEK	L111_1065	51418998	206473.397469474	204169.546856824
1756	ASBEEK	L111_1065	23107446	206568.440246639	204181.393060768
1757	ASBEEK	L111_1065	6592374	206666.98962788	204183.387354964
1758	ASBEEK	L111_1065	49583990	206741.916867545	204142.059
1759	ASBEEK	L111_1065	3446646	206838.204537065	204157.841877519
1760	ASBEEK	L111_1065	62560118	206932.23903242	204155.727265676
1761	ASBEEK	L111_1065	19568502	207024.176060582	204181.988737574
1762	ASBEEK	L111_1065	61511542	207110.223426421	204197.435942619
1763	ASBEEK	L111_1065	57841526	207170.431767346	204132.640282983
1764	ASBEEK	L111_1065	21141366	207221.090057339	204050.198016607
1765	ASBEEK	L111_1065	1480566	207272.884282578	203969.314376349
1766	ASBEEK	L111_1065	30840694	207344.603701695	203919.67001785
1767	ASBEEK	L111_1065	7739254	207398.940566139	203913.664702297
1768	ASBEEK	L111_1065	37099382	207441.597370197	203947.786389305
1769	ASBEEK	L111_1065	31856502	207527.782334837	203947.178216336
1770	ASBEEK	L111_1065	61216630	207615.024773034	203961.24112334
1771	DEMER	VL05_99	31633126	215500.669200003	182987.936900001
1772	ZWARTEBEEK	VL11_117	39774646	207850.820200004	191378.143800002
1773	ZWARTEBEEK	VL11_117	48097718	207946.402488623	191386.539248103
1774	ZWARTEBEEK	VL11_117	4057526	208033.277954714	191418.804168046
1775	ZWARTEBEEK	VL11_117	37546422	208107.878244562	191477.968084288
1776	ZWARTEBEEK	VL11_117	10021302	208174.823873875	191544.364124605
1777	ZWARTEBEEK	VL11_117	21555638	208255.677303252	191596.614693835
1778	ZWARTEBEEK	VL11_117	57207222	208336.958946636	191646.325581331
1779	ZWARTEBEEK	VL11_117	12642742	208358.021881533	191737.377480055
1780	ZWARTEBEEK	VL11_117	4254134	208352.348983781	191833.492701144
1781	ZWARTEBEEK	VL11_117	60877238	208349.996803437	191929.611765706
1782	ZWARTEBEEK	VL11_117	43841974	208358.172192804	192025.544803023
1783	GETE	VL05_105	66489830	202872.120899998	175541.671500001
1784	IJSE	VL11_83	47627526	166010.644900002	164573.8651
1785	AREBEEK	L107_435	65717817	126690.405000001	157745.136999998
1786	KLEINE AA OF WEERIJSBEEK	VL05_148	6498782	167977.7962	233560.682999998
1787	KLEINE AA OF WEERIJSBEEK	VL05_148	64248286	167291.589199997	232576.532299999
1788	MARK	VL11_145	56879454	177287.019699998	236825.561700001
1789	OUDE KALE	VL05_25	55390665	97583.7334000021	197272.243500002
1790	OUDE KALE	VL05_25	25769929	95737.0111000016	196912.941399999
1791	MERKSKE	VL05_146	43169886	177746.796899997	235758.021600001
1792	MERKSKE	VL05_146	4909150	180151.831100002	235490.7621
1793	MERKSKE	L107_607	47130718	180902.4978	235265.649300002
1794	MAAS	VL11_203	64341234	242253.453000002	175272.969000001
1795	MAAS	VL11_203	50971890	242231.903862815	175369.967969191
1796	MAAS	VL11_203	30000370	242227.625344673	175469.007967334
1797	MAAS	VL11_203	48465138	242230.114305144	175568.545471082
1798	MAAS	VL11_203	59167986	242245.462389519	175666.450279476
1799	MAAS	VL11_203	48682226	242272.316654493	175762.274697821
1800	MAAS	VL11_203	4117746	242301.767222695	175857.387758991
1801	MAAS	VL11_203	17749234	242335.747584151	175950.927517393
1802	MAAS	VL11_203	7263474	242376.808445619	176041.557126825
1803	MAAS	VL11_203	47305970	242428.832504828	176126.101518364
1804	MAAS	VL11_203	23713010	242488.175476266	176206.017348703
1805	MAAS	VL11_203	17421554	242554.486744337	176280.066573545
1806	MAAS	VL11_203	57005298	242625.125252497	176350.233066018
1807	MAAS	VL11_203	31839474	242696.294473477	176419.86676161
1808	MAAS	VL11_203	53531890	242771.575129647	176484.856183718
1809	MAAS	VL11_203	24171762	242851.485299028	176544.199856449
1810	MAAS	VL11_203	3757298	242930.589045959	176604.61814166
1811	MAAS	VL11_203	1135858	243005.007791754	176670.635055347
1812	MAAS	VL11_203	46224626	243075.647614338	176740.776506178
1813	MAAS	VL11_203	32593138	243137.947019219	176818.021510742
1814	MAAS	VL11_203	52253938	243191.818141246	176901.693068746
1815	MAAS	VL11_203	2853618	243237.79261925	176989.833676406
1816	MAAS	VL11_203	65768178	243276.58884788	177081.498469681
1817	MAAS	VL11_203	15043314	243313.225577743	177174.081727355
1818	MAAS	VL11_203	59083506	243342.712830272	177268.905359022
1819	MAAS	VL11_203	26577650	243362.084076086	177366.511578536
1820	MAAS	VL11_203	44141298	243378.536669955	177464.71063309
1821	MAAS	VL11_203	63015666	243393.804731562	177563.088513079
1822	MAAS	VL11_203	19134962	243403.74271571	177662.081003043
1823	MAAS	VL11_203	60029426	243406.128897554	177761.546122218
1824	MAAS	VL11_203	1309170	243401.527752693	177860.963388884
1825	MAAS	VL11_203	17299954	243392.728317348	177960.138411923
1826	MAAS	VL11_203	65534450	243382.673793795	178059.197644186
1827	MAAS	VL11_203	52951538	243372.2762115	178158.221882932
1828	MAAS	VL11_203	49871346	243372.745287146	178256.881172969
1829	MAAS	VL11_203	25754098	243396.807554474	178353.079809382
1830	MAAS	VL11_203	50395634	243437.762138632	178443.426641548
1831	MAAS	VL11_203	49609202	243491.295458142	178527.215672444
1832	MAAS	VL11_203	57997810	243559.598053655	178598.399482033
1833	MAAS	VL11_203	65337842	243643.096277709	178651.746543907
1834	MAAS	VL11_203	35699186	243734.139278977	178691.901044658
1835	MAAS	VL11_203	14727666	243827.109733354	178727.537187508
1836	MAAS	VL11_203	15776242	243922.897227576	178753.123670679
1837	MAAS	VL11_203	25475570	244020.960670643	178770.371009912
1838	MAAS	VL11_203	31767026	244119.478733017	178773.558765602
1839	MAAS	VL11_203	27572722	244217.036842903	178754.839298634
1840	MAAS	VL11_203	53115378	244308.759711928	178717.746119048
1841	MAAS	VL11_203	18512370	244387.768733626	178658.836470348
1842	MAAS	VL11_203	57162226	244458.091745921	178588.378421645
1843	MAAS	VL11_203	63191538	244533.571328906	178524.215779986
1844	MAAS	VL11_203	21248498	244618.056510975	178471.902265302
1845	MAAS	VL11_203	24394226	244709.241352007	178433.289905426
1846	MAAS	VL11_203	66009586	244806.383724572	178411.824756292
1847	MAAS	VL11_203	34028018	244904.442372564	178394.550175817
1848	MAAS	VL11_203	59718130	244998.636998759	178407.05927635
1849	MAAS	VL11_203	41105906	245088.851892099	178449.189798464
1850	MAAS	VL11_203	63126002	245167.76860006	178506.789503144
1851	MAAS	VL11_203	47397362	245231.187774345	178583.400591805
1852	MAAS	VL11_203	3197426	245288.116615622	178665.023433311
1853	MAAS	VL11_203	40946162	245342.361312357	178748.518022167
1854	MAAS	VL11_203	58771954	245390.940612396	178835.278716372
1855	MAAS	VL11_203	57985522	245431.901956332	178925.9609352
1856	MAAS	VL11_203	20236786	245461.07173522	179020.771643284
1857	MAAS	VL11_203	44354034	245482.881302243	179117.922311644
1858	MAAS	VL11_203	54905330	245491.932650901	179216.358454855
1859	MAAS	VL11_203	2476530	245486.060120318	179315.686698851
1860	MAAS	VL11_203	61196786	245475.115390622	179414.641147019
1861	MAAS	VL11_203	53594610	245461.195478613	179513.221265364
1862	MAAS	VL11_203	18991602	245446.140195147	179611.645050428
1863	MAAS	VL11_203	53160434	245441.744574446	179710.72324055
1864	MAAS	VL11_203	34286066	245448.588520221	179809.999926275
1865	MAAS	VL11_203	55257586	245462.121842424	179908.58194671
1866	MAAS	VL11_203	13838834	245484.411921361	180005.505460938
1867	MAAS	VL11_203	52636146	245510.609936382	180101.565721117
1868	MAAS	VL11_203	32057842	245540.683358499	180196.406045386
1869	MAAS	VL11_203	40446450	245577.820316808	180288.713387419
1870	MAAS	VL11_203	18426354	245622.320833487	180377.674411162
1871	MAAS	VL11_203	59845106	245672.34644969	180463.743258315
1872	MAAS	VL11_203	38873586	245722.391280492	180549.800928232
1873	VOER	L208_820	40076162	251738.770900004	160907.9485
1874	MAAS	VL11_203	13315570	244984.917900003	184434.991
1875	KIKBEEK	VL11_203	11218418	244868.936500088	184460.640237449
1876	GOUWBERGSE LOOP	L208_648	50920542	181202.987199999	242178.932700001
1877	GOUWBERGSE LOOP	L208_648	8436830	181247.855573902	242091.881611365
1878	GOUWBERGSE LOOP	L208_648	59948126	181304.907486937	242009.84659775
1879	GOUWBERGSE LOOP	L208_648	64142430	181348.212602144	241922.799346979
1880	GOUWBERGSE LOOP	L208_648	7257182	181372.694468071	241834.625518222
1881	GOUWBERGSE LOOP	L208_648	33471582	181379.746650219	241735.266139897
1882	GOUWBERGSE LOOP	L208_648	41139294	181404.040438515	241642.218663438
1883	GOUWBERGSE LOOP	L208_648	57916510	181454.96015959	241580.861704829
1884	GOUWBERGSE LOOP	L208_648	12565598	181549.428413136	241552.966486786
1885	GOUWBERGSE LOOP	L208_648	33537118	181642.516632502	241516.038466823
1886	GOUWBERGSE LOOP	L208_648	1031262	181736.085126753	241488.416533989
1887	GOUWBERGSE LOOP	L208_648	5833822	181834.396486478	241469.690855361
1888	GOUWBERGSE LOOP	L208_648	53019742	181933.121050023	241457.656781637
1889	VARENDONKSE BEEK	L107_695	38991670	190220.4529	195881.23
1890	VARENDONKSE BEEK	L107_695	30078774	190192.492028029	195778.705715673
1891	VARENDONKSE BEEK	L107_695	34273078	190170.209496425	195694.838908046
1892	VARENDONKSE BEEK	L107_695	15398710	190203.561617314	195593.5072385
1893	VARENDONKSE BEEK	L107_695	14546742	190264.035076002	195508.554943175
