sample_id	segment_id	type	river_name	sac	catchment_area	wl_code	grts_ranking	sample	x	y
43354070_3260	1148	35	KLEINE NETE	1	2	VL11_127	43354070	0	183516.389399998	208261.734999999
43355382_3260	859	35	DESSELSE NEET	1	2	L111_717	43355382	0	200930.677580518	216176.606653675
43476114_3260	411	35	SOERBEEK	1	2	L107_869	43476114	0	240087.193400003	206272.157499999
43486642_3260	3	35	VOER	1	2	L107_891	43486642	0	248293.468173774	161892.563879675
43539890_3260	958	35	VOER	1	2	L107_891	43539890	0	250337.344400004	161312.774500001
43708718_3260	1695	35	DE AA	1	2	L107_640	43708718	0	193228.3719	226833.3026
43722226_3260	280	35	MAAS	1	2	VL11_203	43722226	0	247530.741449044	183789.943055895
44038482_3260	126	35	MAAS	1	2	VL11_203	44038482	0	248190.898183501	193925.38419991
44122998_3260	1570	35	GROTE NETE	1	2	L107_708	44122998	0	209759.153141512	206361.809
44141298_3260	1820	35	MAAS	1	2	VL11_203	44141298	0	243378.536669955	177464.71063309
44156662_3260	619	35	KLEINE NETE	1	2	VL11_127	44156662	0	186037.508117755	209556.941652986
44170486_3260	841	35	DESSELSE NEET	1	2	L111_717	44170486	0	199795.986273226	215583.015221034
44250546_3260	342	35	BERWIJN	1	2	VL05_134	44250546	0	244678.469993356	161426.561313111
44261650_3260	907	35	DOMMEL	1	2	VL05_136	44261650	0	224583.459309385	211621.889190474
44328566_3260	1593	35	GROTE NETE	1	2	L107_708	44328566	0	211363.449768589	205916.011840574
44354034_3260	1857	35	MAAS	1	2	VL11_203	44354034	0	245482.881302243	179117.922311644
44403958_3260	857	35	DESSELSE NEET	1	2	L111_717	44403958	0	200815.12525583	216088.701990059
44453686_3260	1322	35	VARENDONKSE BEEK	1	2	L107_695	44453686	0	188699.154899999	197353.078000002
44560658_3260	1056	35	DOMMEL	1	2	VL05_136	44560658	0	223711.931900002	213527.714000002
44714770_3260	932	35	DOMMEL	1	2	VL05_136	44714770	0	224763.246292568	209377.410991563
44742518_3260	1561	35	GROTE NETE	1	2	L107_708	44742518	0	209260.026771172	206234.779951303
44749970_3260	510	35	ITTERBEEK	1	2	L111_1088	44749970	0	240235.351720214	202406.790347348
44776862_3260	1648	35	MARK	1	2	VL11_145	44776862	0	179330.591671242	231376.008288297
44804054_3260	450	35	KLEINE NETE	1	2	VL11_127	44804054	0	181814.205180588	208580.526925881
44862898_3260	18	35	VOER	1	2	L107_891	44862898	0	247736.336846686	161969.667986059
44908626_3260	124	35	MAAS	1	2	VL11_203	44908626	0	248265.272242363	194110.682269758
44952566_3260	1291	35	RODE LOOP	1	2	L107_723	44952566	0	193760.427660018	216687.215620636
45175658_3260	1099	35	DOMMEL	1	2	VL05_136	45175658	0	224180.085035119	218690.362015136
45189906_3260	934	35	DOMMEL	1	2	VL05_136	45189906	0	224715.914658279	209185.138109669
45218066_3260	100	35	DOMMEL	1	2	VL05_136	45218066	0	223225.549828549	215942.122896398
45245398_3260	449	35	KLEINE NETE	1	2	VL11_127	45245398	0	181722.090715078	208565.02822514
45280786_3260	409	35	WARMBEEK	1	2	L107_858	45280786	0	228704.221900001	210806.504000001
45437910_3260	1146	35	KLEINE NETE	1	2	VL11_127	45437910	0	179190.285905213	208342.09908169
45475154_3260	224	35	MAAS	1	2	VL11_203	45475154	0	246046.262002752	186140.740404786
45501874_3260	1029	35	VOER	1	2	L107_891	45501874	0	249255.297344439	161902.832841826
45539666_3260	202	35	MAAS	1	2	VL11_203	45539666	0	247444.287756481	187688.017573132
45599890_3260	1044	35	OMLEIDING ABEEK	1	2	VL11_133	45599890	0	238325.119400002	208472.984999999
45646242_3260	983	35	MAAS	1	2	VL11_203	45646242	0	251685.129900001	200754.943999998
45695058_3260	122	35	MAAS	1	2	VL11_203	45695058	0	248331.045542835	194299.403179953
45770614_3260	834	35	HANSKENSELSLOOP	1	2	L107_710	45770614	0	206462.886324611	204475.270703148
45819378_3260	277	35	MAAS	1	2	VL11_203	45819378	0	247352.363815829	184030.191918522
45821426_3260	245	35	MAAS	1	2	VL11_203	45821426	0	244970.457675403	184383.144764507
45873110_3260	598	35	KLEINE NETE	1	2	VL11_127	45873110	0	184187.541199997	208845.0997
45885302_3260	1257	35	KLEINE HOOFDGRACHT	1	2	L111_707	45885302	0	206944.732327857	205633.498364414
45912402_3260	186	35	MAAS	1	2	VL11_203	45912402	0	248148.118569501	189022.282741445
45975510_3260	1149	35	KLEINE NETE	1	2	VL11_127	45975510	0	183621.057482975	208298.630973486
46169558_3260	1524	35	LAAKBEEK	1	2	L111_1052	46169558	0	183077.819899999	215612.372000001
46224626_3260	1812	35	MAAS	1	2	VL11_203	46224626	0	243075.647614338	176740.776506178
46257650_3260	288	35	MAAS	1	2	VL11_203	46257650	0	247486.596510847	183083.803023532
46259698_3260	230	35	MAAS	1	2	VL11_203	46259698	0	245852.346533733	185579.400549438
46294646_3260	1582	35	GROTE NETE	1	2	L107_708	46294646	0	210632.860028234	206079.583477224
46348150_3260	1577	35	GROTE NETE	1	2	L107_708	46348150	0	210312.003522979	206290.335972262
46370038_3260	849	35	DESSELSE NEET	1	2	L111_717	46370038	0	200329.879271504	215699.257056087
46383634_3260	442	35	WARMBEEK	1	2	VL05_147	46383634	0	228491.5854	218085.4375
46501110_3260	858	35	DESSELSE NEET	1	2	L111_717	46501110	0	200886.795803284	216126.302305876
46539026_3260	912	35	DOMMEL	1	2	VL05_136	46539026	0	224668.10985879	211134.802833086
46559506_3260	1161	35	DOMMEL	1	2	VL05_136	46559506	0	224426.578576774	212865.525530502
46783986_3260	231	35	MAAS	1	2	VL11_203	46783986	0	245795.744443677	185497.017530274
46913746_3260	468	35	BOLLISENBEEK	1	2	L107_854	46913746	0	222251.333248592	199567.568395722
47024086_3260	1150	35	KLEINE NETE	1	2	VL11_127	47024086	0	183725.707937622	208335.575373541
47157046_3260	1326	35	VARENDONKSE BEEK	1	2	L107_695	47157046	0	188954.452310752	197047.339563227
47305970_3260	1803	35	MAAS	1	2	VL11_203	47305970	0	242428.832504828	176126.101518364
47397362_3260	1851	35	MAAS	1	2	VL11_203	47397362	0	245231.187774345	178583.400591805
47593810_3260	149	35	MAAS	1	2	VL11_203	47593810	0	247802.3317248	191978.333878445
47602354_3260	334	35	BERWIJN	1	2	VL05_134	47602354	0	244000.028888144	161183.084404464
47627526_3260	1784	35	IJSE	1	2	VL11_83	47627526	0	166010.644900002	164573.8651
47678338_3260	957	35	VOER	1	2	L107_891	47678338	0	251579.103050119	160916.728883247
47804690_3260	1160	35	DOMMEL	1	2	VL05_136	47804690	0	224445.963394845	212961.338300353
47898130_3260	1155	35	WARMBEEK	1	2	L107_858	47898130	0	228714.747400001	212524.293000001
48009554_3260	187	35	MAAS	1	2	VL11_203	48009554	0	248159.118622037	188923.03222307
48109650_3260	57	35	BOSBEEK	1	2	VL05_135	48109650	0	245223.01774713	198455.018359357
48117170_3260	344	35	BERWIJN	1	2	VL05_134	48117170	0	244839.578466458	161543.646249827
48123378_3260	255	35	MAAS	1	2	VL11_203	48123378	0	245490.215111693	183670.354955381
48233718_3260	839	35	DESSELSE NEET	1	2	L111_717	48233718	0	199642.023446168	215633.753311139
48364790_3260	840	35	DESSELSE NEET	1	2	L111_717	48364790	0	199713.412481846	215597.81100714
48423250_3260	204	35	MAAS	1	2	VL11_203	48423250	0	247342.097658498	187516.583262243
48465138_3260	1797	35	MAAS	1	2	VL11_203	48465138	0	242230.114305144	175568.545471082
48487922_3260	236	35	MAAS	1	2	VL11_203	48487922	0	245476.734971944	185116.976583362
48636178_3260	914	35	DOMMEL	1	2	VL05_136	48636178	0	224682.344920473	210937.146835569
48647602_3260	572	35	NA	1	2	L107_891	48647602	0	249228.67229024	161874.879723831
48651026_3260	897	35	DOMMEL	1	2	VL05_136	48651026	0	224638.236469444	208219.151522197
48682226_3260	1799	35	MAAS	1	2	VL11_203	48682226	0	242272.316654493	175762.274697821
48707858_3260	98	35	DOMMEL	1	2	VL05_136	48707858	0	223447.3904	214645.600000001
48840094_3260	1644	35	MARK	1	2	VL11_145	48840094	0	179522.279220965	231637.511919357
48860242_3260	1001	35	MAAS	1	2	VL11_203	48860242	0	250927.988255789	201886.467703421
48887986_3260	319	35	BERWIJN	1	2	VL05_134	48887986	0	242901.674438289	161337.658972681
48915794_3260	215	35	MAAS	1	2	VL11_203	48915794	0	246802.92141096	186570.288265377
48990690_3260	971	35	MAAS	1	2	VL11_203	48990690	0	253249.727202768	204049.723412927
49029906_3260	484	35	BOLLISENBEEK	1	2	L107_854	49029906	0	223299.313577658	204593.360218204
49087094_3260	1709	35	GROTE NETE	1	2	L107_708	49087094	0	217743.109749906	205392.035898185
49126902_3260	1399	35	GROTE NETE	1	2	VL11_123	49126902	0	200306.335719211	203143.580406281
49169234_3260	53	35	BOSBEEK	1	2	VL05_135	49169234	0	242982.70259735	198123.67653856
49278482_3260	869	35	WARMBEEK	1	2	L107_858	49278482	0	228695.922601295	211027.03389432
49377554_3260	1055	35	DOMMEL	1	2	VL05_136	49377554	0	224585.573374935	213215.986661209
49497874_3260	498	35	BOLLISENBEEK	1	2	L107_854	49497874	0	221973.902324554	202436.158912137
49583990_3260	1758	35	ASBEEK	1	2	L111_1065	49583990	0	206741.916867545	204142.059
49609202_3260	1831	35	MAAS	1	2	VL11_203	49609202	0	243491.295458142	178527.215672444
49611382_3260	1711	35	GROTE NETE	1	2	L107_708	49611382	0	217876.241116006	205282.126986805
49632214_3260	1145	35	KLEINE NETE	1	2	VL11_127	49632214	0	179087.388970893	208331.860910261
49685266_3260	487	35	BOLLISENBEEK	1	2	L107_854	49685266	0	223087.979151642	204360.585962374
49790838_3260	1747	35	ASBEEK	1	2	L111_1065	49790838	0	205840.900006752	204276.523818032
49871346_3260	1828	35	MAAS	1	2	VL11_203	49871346	0	243372.745287146	178256.881172969
49899382_3260	1246	35	GROTE NETE	1	2	VL11_123	49899382	0	206424.103705853	204881.28852601
50019742_3260	1649	35	MARK	1	2	VL11_145	50019742	0	179368.266997291	231378.229255136
50025430_3260	461	35	KLEINE NETE	1	2	VL11_127	50025430	0	179562.247007514	208329.671036831
50199798_3260	844	35	DESSELSE NEET	1	2	L111_717	50199798	0	200017.940443536	215554.290687531
50291670_3260	456	35	KLEINE NETE	1	2	VL11_127	50291670	0	181256.694392046	208629.870878456
50395634_3260	1830	35	MAAS	1	2	VL11_203	50395634	0	243437.762138632	178443.426641548
50415378_3260	494	35	BOLLISENBEEK	1	2	L107_854	50415378	0	221990.659973848	202802.85138468
50462582_3260	1739	35	ASBEEK	1	2	L111_1065	50462582	0	205065.581473631	204356.600897608
50471186_3260	911	35	DOMMEL	1	2	VL05_136	50471186	0	224662.055672632	211233.732538623
50526166_3260	604	35	KLEINE NETE	1	2	VL11_127	50526166	0	184730.809988387	209000.02624738
50648562_3260	285	35	MAAS	1	2	VL11_203	50648562	0	247653.693359137	183321.371205301
50669430_3260	1252	35	GROTE NETE	1	2	VL11_123	50669430	0	206713.704899997	205286.596000001
50744818_3260	312	35	ZIEPBEEK	1	2	L107_883	50744818	0	245647.761842702	183599.154222891
50802162_3260	243	35	MAAS	1	2	VL11_203	50802162	0	245048.175855167	184566.091782691
50971890_3260	1795	35	MAAS	1	2	VL11_203	50971890	0	242231.903862815	175369.967969191
50978322_3260	727	35	WARMBEEK	1	2	L107_858	50978322	0	228675.67605761	213011.855007457
51049718_3260	314	35	KLEINE NETE	1	2	VL11_126	51049718	0	196776.534403498	215099.877545491
51052406_3260	1734	35	ASBEEK	1	2	L111_1065	51052406	0	204716.797154418	204554.559
51165142_3260	612	35	KLEINE NETE	1	2	VL11_127	51165142	0	185356.02935852	209438.031029561
51236338_3260	291	35	MAAS	1	2	VL11_203	51236338	0	247202.308053546	182992.42172328
51418998_3260	1755	35	ASBEEK	1	2	L111_1065	51418998	0	206473.397469474	204169.546856824
51425810_3260	431	35	WARMBEEK	1	2	VL05_147	51425810	0	228574.017436275	214988.11265422
51468978_3260	327	35	BERWIJN	1	2	VL05_134	51468978	0	243488.122662629	161106.918209076
51480850_3260	1121	35	DOMMEL	1	2	VL05_136	51480850	0	223169.501543535	216903.163643131
51537526_3260	1579	35	GROTE NETE	1	2	L107_708	51537526	0	210477.274211155	206243.600622679
51612918_3260	847	35	DESSELSE NEET	1	2	L111_717	51612918	0	200232.319341857	215606.454818135
51646802_3260	189	35	MAAS	1	2	VL11_203	51646802	0	248160.364696406	188723.192588507
51717554_3260	7	35	VOER	1	2	L107_891	51717554	0	246834.290686559	162206.845259361
51843410_3260	196	35	MAAS	1	2	VL11_203	51843410	0	247865.064058145	188113.197374391
51887990_3260	1749	35	ASBEEK	1	2	L111_1065	51887990	0	206008.504160117	204283.07572811
51963766_3260	1534	35	GROTE NETE	1	2	L107_708	51963766	0	207404.965628223	205651.566776444
52031762_3260	97	35	DOMMEL	1	2	VL05_136	52031762	0	223566.105899997	214430.588500001
52055862_3260	1323	35	VARENDONKSE BEEK	1	2	L107_695	52055862	0	188761.963678998	197275.396580634
52096498_3260	240	35	MAAS	1	2	VL11_203	52096498	0	245219.034345755	184812.367769343
52111570_3260	503	35	BOLLISENBEEK	1	2	L107_854	52111570	0	221776.852185343	201988.609433303
52121074_3260	258	35	MAAS	1	2	VL11_203	52121074	0	245787.06490102	183692.297825341
52122582_3260	462	35	KLEINE NETE	1	2	VL11_127	52122582	0	179660.030336905	208343.643290551
52216694_3260	1279	35	KLEINE HOOFDGRACHT	1	2	L111_707	52216694	0	208870.80385296	206320.163580528
52241842_3260	12	35	VOER	1	2	L107_891	52241842	0	247246.247134876	162144.669397362
52253938_3260	1814	35	MAAS	1	2	VL11_203	52253938	0	243191.818141246	176901.693068746
52317682_3260	254	35	MAAS	1	2	VL11_203	52317682	0	245393.005726412	183693.555940569
52460534_3260	1289	35	RODE LOOP	1	2	L107_723	52460534	0	193811.12628439	216491.788917063
52511606_3260	1569	35	GROTE NETE	1	2	L107_708	52511606	0	209703.324269937	206332.114715725
52518386_3260	273	35	MAAS	1	2	VL11_203	52518386	0	247030.072729401	184263.887504339
52539666_3260	1049	35	DOMMEL	1	2	VL05_136	52539666	0	224319.456635467	213616.50065446
52636146_3260	1867	35	MAAS	1	2	VL11_203	52636146	0	245510.609936382	180101.565721117
52858358_3260	1389	35	GROTE NETE	1	2	VL11_123	52858358	0	199442.553391922	203424.345682582
52907506_3260	261	35	MAAS	1	2	VL11_203	52907506	0	246069.017632228	183789.19284764
52951538_3260	1827	35	MAAS	1	2	VL11_203	52951538	0	243372.2762115	178158.221882932
52966162_3260	490	35	BOLLISENBEEK	1	2	L107_854	52966162	0	222822.352935642	204192.6326809
53066070_3260	1697	35	HERSELTSELOOP	1	2	L111_1062	53066070	0	184431.9639	189902.768399999
53110646_3260	835	35	HANSKENSELSLOOP	1	2	L107_710	53110646	0	206505.312899999	204396.785140149
53115378_3260	1840	35	MAAS	1	2	VL11_203	53115378	0	244308.759711928	178717.746119048
53127506_3260	152	35	MAAS	1	2	VL11_203	53127506	0	248094.786953061	191913.179530894
53131126_3260	1559	35	GROTE NETE	1	2	L107_708	53131126	0	209165.874899998	206298.154599309
53160434_3260	1863	35	MAAS	1	2	VL11_203	53160434	0	245441.744574446	179710.72324055
53225334_3260	1259	35	KLEINE HOOFDGRACHT	1	2	L111_707	53225334	0	207117.368012484	205712.942636105
53282770_3260	374	35	ABEEK	1	2	L107_861	53282770	0	230253.95591055	199289.061848682
53366194_3260	1026	35	VOER	1	2	L107_891	53366194	0	249056.748093362	161915.143264579
53531890_3260	1808	35	MAAS	1	2	VL11_203	53531890	0	242771.575129647	176484.856183718
53594610_3260	1861	35	MAAS	1	2	VL11_203	53594610	0	245461.195478613	179513.221265364
53595634_3260	293	35	MAAS	1	2	VL11_203	53595634	0	247027.540230761	182895.764608299
53730802_3260	237	35	MAAS	1	2	VL11_203	53730802	0	245408.074664477	185044.335968216
53794290_3260	284	35	MAAS	1	2	VL11_203	53794290	0	247664.059904897	183420.455757725
53864310_3260	1269	35	KLEINE HOOFDGRACHT	1	2	L111_707	53864310	0	207936.849988599	206032.019019785
53896822_3260	1585	35	GROTE NETE	1	2	L107_708	53896822	0	210776.516294602	205974.480536063
53958390_3260	446	35	KLEINE NETE	1	2	VL11_127	53958390	0	188299.400113955	210278.150284285
53985142_3260	1748	35	ASBEEK	1	2	L111_1065	53985142	0	205938.064449561	204294.657739647
54019574_3260	1706	35	GROTE NETE	1	2	VL11_123	54019574	0	195994.7029	204587.026000001
54025650_3260	1043	35	VOER	1	2	L107_891	54025650	0	250250.970441324	161334.715783043
54033878_3260	1525	35	LAAKBEEK	1	2	L111_1052	54033878	0	183037.779993538	215701.577385801
54216466_3260	500	35	BOLLISENBEEK	1	2	L107_854	54216466	0	221905.356572905	202252.624170636
54233570_3260	972	35	MAAS	1	2	VL11_203	54233570	0	253264.64468832	204145.937358337
54268242_3260	192	35	MAAS	1	2	VL11_203	54268242	0	248103.02209475	188431.395497036
54420818_3260	213	35	MAAS	1	2	VL11_203	54420818	0	246941.853740226	186712.971054483
54423826_3260	94	35	DOMMEL	1	2	VL05_136	54423826	0	224609.511399999	212627.364999998
54424402_3260	517	35	ITTERBEEK	1	2	L111_1088	54424402	0	239736.235660043	202034.962587153
54503030_3260	1597	35	GROTE NETE	1	2	L107_708	54503030	0	211647.644946781	205978.895568179
54509430_3260	1243	35	GROTE NETE	1	2	VL11_123	54509430	0	206295.482927751	204765.989717235
54671318_3260	608	35	KLEINE NETE	1	2	VL11_127	54671318	0	184994.535010519	209289.452996122
54749666_3260	980	35	MAAS	1	2	VL11_203	54749666	0	254038.969899997	204881.947999999
54758162_3260	941	35	DOMMEL	1	2	VL05_136	54758162	0	224740.858588256	208568.339776279
54812178_3260	719	35	WARMBEEK	1	2	L107_858	54812178	0	228461.028189124	213611.974324387
54863734_3260	1253	35	KLEINE HOOFDGRACHT	1	2	L111_707	54863734	0	206718.016304201	205370.708306939
54870262_3260	675	35	KLEINE NETE	1	2	VL11_127	54870262	0	194397.330399998	214460.4945
54905330_3260	1858	35	MAAS	1	2	VL11_203	54905330	0	245491.932650901	179216.358454855
54917298_3260	321	35	BERWIJN	1	2	VL05_134	54917298	0	243014.895747916	161277.912886206
54928146_3260	485	35	BOLLISENBEEK	1	2	L107_854	54928146	0	223239.066506062	204507.209657381
54944726_3260	457	35	KLEINE NETE	1	2	VL11_127	54944726	0	181344.304966757	208592.513647091
55040482_3260	975	35	MAAS	1	2	VL11_203	55040482	0	253384.709861927	204409.338214405
55076470_3260	1591	35	GROTE NETE	1	2	L107_708	55076470	0	211201.668500771	205911.894577858
55172626_3260	726	35	WARMBEEK	1	2	L107_858	55172626	0	228657.64748869	213078.151304308
55187538_3260	60	35	BOSBEEK	1	2	VL05_135	55187538	0	244997.155018527	198411.745930527
55257586_3260	1865	35	MAAS	1	2	VL11_203	55257586	0	245462.121842424	179908.58194671
55287218_3260	959	35	VOER	1	2	L107_891	55287218	0	250433.637622392	161304.697971451
55292434_3260	429	35	WARMBEEK	1	2	VL05_147	55292434	0	228676.496846139	215125.936228121
55303666_3260	238	35	MAAS	1	2	VL11_203	55303666	0	245340.070609187	184971.08783513
55306454_3260	1718	35	MOLENBEEK	1	2	L107_631	55306454	0	176488.294699997	214831.975200001
55362226_3260	948	35	VOER	1	2	L107_891	55362226	0	250858.8389	161197.418499999
55695570_3260	464	35	BOLLISENBEEK	1	2	L107_854	55695570	0	221987.973899998	199830.3495
55719894_3260	606	35	KLEINE NETE	1	2	VL11_127	55719894	0	184876.011093562	209127.261032092
55807222_3260	848	35	DESSELSE NEET	1	2	L111_717	55807222	0	200292.22502793	215632.105
56031190_3260	602	35	KLEINE NETE	1	2	VL11_127	56031190	0	184530.141859524	208990.554838929
56121334_3260	1713	35	KLEINE NETE	1	2	VL11_127	56121334	0	190874.045100003	211818.1019
56234322_3260	199	35	MAAS	1	2	VL11_203	56234322	0	247653.009813389	187901.284723783
56354678_3260	1265	35	KLEINE HOOFDGRACHT	1	2	L111_707	56354678	0	207584.37489964	205862.460660737
56534354_3260	209	35	MAAS	1	2	VL11_203	56534354	0	247128.51001307	187064.851921631
56651282_3260	864	35	WARMBEEK	1	2	L107_858	56651282	0	228723.578400001	211451.491
56709994_3260	1098	35	DOMMEL	1	2	VL05_136	56709994	0	224218.778520143	218782.739551935
56739574_3260	620	35	KLEINE NETE	1	2	VL11_127	56739574	0	186117.068928179	209618.266019202
56808594_3260	508	35	ITTERBEEK	1	2	L111_1088	56808594	0	240416.949539347	202476.616322523
56846674_3260	165	35	MAAS	1	2	VL11_203	56846674	0	248683.108995469	190957.943481842
56854390_3260	1405	35	BRISDILLOOP	1	2	L111_1065	56854390	0	208598.581953612	203824.350002598
56879454_3260	1788	35	MARK	1	2	VL11_145	56879454	0	177287.019699998	236825.561700001
56963602_3260	440	35	WARMBEEK	1	2	VL05_147	56963602	0	228530.624293336	215741.671407873
57005298_3260	1806	35	MAAS	1	2	VL11_203	57005298	0	242625.125252497	176350.233066018
57007634_3260	723	35	WARMBEEK	1	2	L107_858	57007634	0	228547.614997755	213306.529169412
57024786_3260	913	35	DOMMEL	1	2	VL05_136	57024786	0	224673.406479075	211035.856090741
57104118_3260	445	35	KLEINE NETE	1	2	VL11_127	57104118	0	188215.889399998	210240.011
57116946_3260	1114	35	DOMMEL	1	2	VL05_136	57116946	0	223549.995212343	217426.683019869
57162226_3260	1842	35	MAAS	1	2	VL11_203	57162226	0	244458.091745921	178588.378421645
57411190_3260	1618	35	GROTE NETE	1	2	L107_708	57411190	0	213159.363677225	205812.105236611
57587574_3260	1557	35	GROTE NETE	1	2	L107_708	57587574	0	209091.370381556	206155.210223696
57735442_3260	782	35	DOMMEL	1	2	VL05_136	57735442	0	223373.582341358	215698.410627971
57752990_3260	1642	35	MARK	1	2	VL11_145	57752990	0	179458.687708289	231764.612182774
57828274_3260	323	35	BERWIJN	1	2	VL05_134	57828274	0	243118.852884252	161141.101753743
57841526_3260	1763	35	ASBEEK	1	2	L111_1065	57841526	0	207170.431767346	204132.640282983
57985522_3260	1855	35	MAAS	1	2	VL11_203	57985522	0	245431.901956332	178925.9609352
57997810_3260	1832	35	MAAS	1	2	VL11_203	57997810	0	243559.598053655	178598.399482033
58091126_3260	1584	35	GROTE NETE	1	2	L107_708	58091126	0	210716.858900003	205993.756597877
58166518_3260	855	35	DESSELSE NEET	1	2	L111_717	58166518	0	200707.451211431	215990.328301186
58199862_3260	1330	35	VARENDONKSE BEEK	1	2	L107_695	58199862	0	189329.689886223	197095.184133273
58206546_3260	168	35	MAAS	1	2	VL11_203	58206546	0	248512.936928845	190711.102708463
58217322_3260	1095	35	DOMMEL	1	2	VL05_136	58217322	0	224446.198384685	218959.798147464
58273266_3260	248	35	MAAS	1	2	VL11_203	58273266	0	244981.876924938	184087.8259226
58320758_3260	1272	35	KLEINE HOOFDGRACHT	1	2	L111_707	58320758	0	208215.95729824	206113.149857584
58356562_3260	513	35	ITTERBEEK	1	2	L111_1088	58356562	0	240053.336132856	202187.600583623
58363702_3260	1335	35	VARENDONKSE BEEK	1	2	L107_695	58363702	0	189785.407251126	196990.931057552
58468690_3260	166	35	MAAS	1	2	VL11_203	58468690	0	248627.568497411	190874.868656305
58525494_3260	1343	35	VARENDONKSE BEEK	1	2	L107_695	58525494	0	190191.875047347	196392.914669812
58598162_3260	489	35	BOLLISENBEEK	1	2	L107_854	58598162	0	222906.375035567	204256.070800684
58636150_3260	1555	35	GROTE NETE	1	2	L107_708	58636150	0	208921.492043833	206140.95236946
58701686_3260	1553	35	GROTE NETE	1	2	L107_708	58701686	0	208784.932544987	206107.011493901
58771954_3260	1854	35	MAAS	1	2	VL11_203	58771954	0	245390.940612396	178835.278716372
58849142_3260	1417	35	BRISDILLOOP	1	2	L111_1065	58849142	0	209495.480787485	204528.917545622
59083506_3260	1818	35	MAAS	1	2	VL11_203	59083506	0	243342.712830272	177268.905359022
59088374_3260	1403	35	GROTE NETE	1	2	VL11_123	59088374	0	200639.738393382	203173.871832494
59133362_3260	1027	35	VOER	1	2	L107_891	59133362	0	249106.938208327	161942.862416649
59167986_3260	1798	35	MAAS	1	2	VL11_203	59167986	0	242245.462389519	175666.450279476
59168214_3260	1472	35	LAAKBEEK	1	2	L111_1052	59168214	0	183366.212257406	213618.052719579
59268626_3260	427	35	WARMBEEK	1	2	VL05_147	59268626	0	228585.459811753	213878.377095656
59276278_3260	1285	35	RODE LOOP	1	2	L107_723	59276278	0	193882.942900002	216092.929000001
59308150_3260	1457	35	DESSELSE NEET	1	2	L111_717	59308150	0	202343.913108461	217063.242569383
59370742_3260	1456	35	DESSELSE NEET	1	2	L111_717	59370742	0	202244.843900003	217089.759
59418962_3260	154	35	MAAS	1	2	VL11_203	59418962	0	248281.481275055	191843.239493461
59468466_3260	366	35	BERWIJN	1	2	VL05_134	59468466	0	245649.585209246	160694.88897889
59481522_3260	960	35	VOER	1	2	L107_891	59481522	0	250506.984991526	161269.898075288
59486738_3260	430	35	WARMBEEK	1	2	VL05_147	59486738	0	228656.970395267	215032.427198298
59672850_3260	1120	35	DOMMEL	1	2	VL05_136	59672850	0	223259.964076827	216943.249869768
59692502_3260	1469	35	LAAKBEEK	1	2	L111_1052	59692502	0	183641.876262606	213476.860326889
59718130_3260	1848	35	MAAS	1	2	VL11_203	59718130	0	244998.636998759	178407.05927635
59752530_3260	116	35	MAAS	1	2	VL11_203	59752530	0	248408.968142314	194891.898745286
59828086_3260	1537	35	GROTE NETE	1	2	L107_708	59828086	0	207647.752763079	205740.128135749
59845106_3260	1871	35	MAAS	1	2	VL11_203	59845106	0	245672.34644969	180463.743258315
59861474_3260	977	35	MAAS	1	2	VL11_203	59861474	0	253512.85268567	204554.623155361
59869458_3260	1122	35	DOMMEL	1	2	VL05_136	59869458	0	223145.378702016	216809.327805185
59934678_3260	1619	35	KLEINE NETE	1	2	VL11_127	59934678	0	183114.562899999	208333.783500001
60029426_3260	1823	35	MAAS	1	2	VL11_203	60029426	0	243406.128897554	177761.546122218
60067250_3260	13	35	VOER	1	2	L107_891	60067250	0	247336.414645129	162172.189276446
60112286_3260	1646	35	MARK	1	2	VL11_145	60112286	0	179413.131364321	231528.194018685
60132598_3260	860	35	DESSELSE NEET	1	2	L111_717	60132598	0	200961.030290789	216219.655808423
60181938_3260	1031	35	VOER	1	2	L107_891	60181938	0	249336.336971805	161763.464463365
60224658_3260	533	35	ITTERBEEK	1	2	L111_1088	60224658	0	241225.801537135	202739.52508538
60277426_3260	955	35	VOER	1	2	L107_891	60277426	0	251405.375319248	160886.192783838
60288530_3260	867	35	WARMBEEK	1	2	L107_858	60288530	0	228724.869309488	211208.134999076
60291030_3260	1151	35	KLEINE NETE	1	2	VL11_127	60291030	0	183827.045085327	208379.200783163
60307794_3260	142	35	MAAS	1	2	VL11_203	60307794	0	247480.349731909	192505.697919591
60318738_3260	552	35	ABEEK	1	2	L107_861	60318738	0	230675.961400002	203365.081500001
60319350_3260	1588	35	GROTE NETE	1	2	L107_708	60319350	0	210985.883275879	205908.308292486
60360310_3260	1614	35	GROTE NETE	1	2	L107_708	60360310	0	212848.419434073	205773.944072387
60502518_3260	1622	35	MOLSE NETE	1	2	VL11_128	60502518	0	197665.727899998	206977.138999999
60508434_3260	1102	35	DOMMEL	1	2	VL05_136	60508434	0	224036.525862888	218446.408346996
60553490_3260	101	35	DOMMEL	1	2	VL05_136	60553490	0	223100.815899998	216427.340999998
60640338_3260	986	35	MAAS	1	2	VL11_203	60640338	0	251382.49886468	200730.064344765
60729298_3260	543	35	ABEEK	1	2	L107_861	60729298	0	229691.329899997	201169.658
60778834_3260	162	35	MAAS	1	2	VL11_203	60778834	0	248750.358706392	191242.748018088
