segment_id	grts_ranking	sac_streams	x	y
1_7_8900	46123488	intersecting or downstream	251950.843809449	203128.647251817
1_7_8901	25151970	intersecting or downstream	252035.349294377	203180.767652466
1_7_8902	45828576	intersecting or downstream	252126.287638449	203220.530930589
1_7_8903	6769122	intersecting or downstream	252221.758394572	203248.128668874
1_7_8904	38226402	intersecting or downstream	252317.398654802	203274.823784768
1_7_8905	50809314	intersecting or downstream	252415.582997764	203290.149959732
1_7_8906	16943586	intersecting or downstream	252514.313962274	203300.920058055
1_7_8907	32672226	intersecting or downstream	252613.683319294	203300.214562289
1_7_8908	27953634	intersecting or downstream	252712.895156212	203305.993892595
1_7_8909	53119458	intersecting or downstream	252812.275002846	203306
1_7_8910	690658	intersecting or downstream	252911.540505343	203305.752650756
1_7_8911	51218914	intersecting or downstream	253002.936250444	203340.858229574
1_7_8912	22907362	intersecting or downstream	253075.604054869	203408.508118737
1_7_8913	61180386	intersecting or downstream	253129.11240596	203492.249787014
1_7_8928	24996322	intersecting or downstream	253814.814443695	204686.960281052
1_7_8931	38108240	intersecting or downstream	250017.467	198890.111000001
1_7_8932	30768210	intersecting or downstream	250093.740721251	198980.065936611
1_7_91683	50377174	intersecting or downstream	181158.451767059	217795.875265106
1_7_91684	22065622	intersecting or downstream	181077.924008195	217746.27683326
1_7_91685	29667798	intersecting or downstream	180980.817937799	217719.121516126
1_7_92513	66832470	outside	178161.342900001	195243.997900002
1_7_92568	63276521	outside	144098.237869141	193446.023447573
1_7_9343	66043574	intersecting or downstream	217814.139649147	189436.423340502
1_7_93594	66737970	intersecting or downstream	232201.597572635	177610.555528486
1_7_9422	17548246	intersecting or downstream	177755.1329	209190.090399999
1_7_9423	63685590	intersecting or downstream	177680.078005153	209186.047275829
1_7_9424	23510742	intersecting or downstream	177577.738505536	209191.823823774
1_7_9425	24559318	intersecting or downstream	177490.866146299	209219.944028048
1_7_9426	29277910	intersecting or downstream	177389.879821438	209228.903839218
1_7_9427	28229334	intersecting or downstream	177323.336351483	209289.243663622
1_7_9428	43957974	intersecting or downstream	177232.82681998	209323.583040911
1_7_9437	52018902	intersecting or downstream	177129.359999999	209327.3572
1_7_9438	66780886	intersecting or downstream	177020.350802846	209374.437063006
1_7_95869	60636534	outside	217002.937799175	212294.268760684
1_7_95870	24984950	outside	217082.10421243	212357.187526593
1_7_97510	37472342	outside	178088.246799998	195176.881299999
