segment_code	river_name	wl_code	grts_ranking	sac	catchment_area	x	y
new_8845	Maas	VL11_203	3734610	intersecting or downstream	> 10 km²	250498.063674893	199299.189365886
new_8846	Maas	VL11_203	47774802	intersecting or downstream	> 10 km²	250589.857178247	199339.468524445
new_8847	Maas	VL11_203	41221202	intersecting or downstream	> 10 km²	250683.221962858	199375.97362083
new_8848	Maas	VL11_203	43318354	intersecting or downstream	> 10 km²	250779.015466326	199404.76058504
new_8849	Maas	VL11_203	18152530	intersecting or downstream	> 10 km²	250877.873946224	199418.768207213
new_8850	Maas	VL11_203	61996114	intersecting or downstream	> 10 km²	250977.869099746	199415.412652069
new_8851	Maas	VL11_203	4324434	intersecting or downstream	> 10 km²	251076.137257506	199397.277222266
new_8852	Maas	VL11_203	25820242	intersecting or downstream	> 10 km²	251172.563101649	199369.798999185
new_8853	Maas	VL11_203	57539666	intersecting or downstream	> 10 km²	251265.793761524	199334.298996653
new_8854	Maas	VL11_203	65928274	intersecting or downstream	> 10 km²	251353.624554438	199286.025158153
new_8855	Maas	VL11_203	1237410	intersecting or downstream	> 10 km²	251440.535557608	199236.089328186
new_8856	Maas	VL11_203	16966050	intersecting or downstream	> 10 km²	251527.496712692	199186.320273741
new_8857	Maas	VL11_203	29548962	intersecting or downstream	> 10 km²	251612.337020379	199132.89095173
new_8858	Maas	VL11_203	19947938	intersecting or downstream	> 10 km²	251699.296335369	199083.153843397
new_8859	Maas	VL11_203	22045090	intersecting or downstream	> 10 km²	251792.691528342	199050.387056598
new_8860	Maas	VL11_203	34628002	intersecting or downstream	> 10 km²	251892.366070342	199042
new_8861	Maas	VL11_203	41312674	intersecting or downstream	> 10 km²	251987.581076095	199062.125590373
new_8862	Maas	VL11_203	51798434	intersecting or downstream	> 10 km²	252075.969318035	199109.459667413
new_8863	Maas	VL11_203	62251426	intersecting or downstream	> 10 km²	252161.28631779	199161.568963735
new_8864	Maas	VL11_203	28434850	intersecting or downstream	> 10 km²	252236.472702163	199227.275412869
new_8865	Maas	VL11_203	38920610	intersecting or downstream	> 10 km²	252301.564683387	199303.477580444
new_8866	Maas	VL11_203	14803362	intersecting or downstream	> 10 km²	252362.687254592	199382.945940413
new_8867	Maas	VL11_203	9036194	intersecting or downstream	> 10 km²	252420.942991992	199464.522257007
new_8868	Maas	VL11_203	6824354	intersecting or downstream	> 10 km²	252471.499460175	199550.748223225
new_8869	Maas	VL11_203	36184482	intersecting or downstream	> 10 km²	252510.376671651	199643.072556882
new_8870	Maas	VL11_203	17441186	intersecting or downstream	> 10 km²	252539.930904846	199738.684571797
new_8871	Maas	VL11_203	33169826	intersecting or downstream	> 10 km²	252557.697191038	199837.211343215
new_8872	Maas	VL11_203	51782050	intersecting or downstream	> 10 km²	252568.167418341	199936.927793727
new_8873	Maas	VL11_203	2498978	intersecting or downstream	> 10 km²	252574.289235812	200036.827445197
new_8874	Maas	VL11_203	10887586	intersecting or downstream	> 10 km²	252571.050886819	200137.02765719
new_8875	Maas	VL11_203	54133154	intersecting or downstream	> 10 km²	252558.241144375	200236.068517424
new_8876	Maas	VL11_203	655778	intersecting or downstream	> 10 km²	252527.847920568	200331.128953961
new_8877	Maas	VL11_203	15073698	intersecting or downstream	> 10 km²	252479.635697848	200418.642719944
new_8878	Maas	VL11_203	39485858	intersecting or downstream	> 10 km²	252417.308975364	200496.800122999
new_8879	Maas	VL11_203	37388706	intersecting or downstream	> 10 km²	252345.937028506	200567.141710729
new_8880	Maas	VL11_203	65700258	intersecting or downstream	> 10 km²	252269.450615979	200631.851595684
new_8881	Maas	VL11_203	21070242	intersecting or downstream	> 10 km²	252182.862214556	200681.318162212
new_8882	Maas	VL11_203	17662370	intersecting or downstream	> 10 km²	252092.454613863	200724.670923354
new_8883	Maas	VL11_203	22905250	intersecting or downstream	> 10 km²	251997.545502067	200756.328371837
new_8884	Maas	VL11_203	32014754	intersecting or downstream	> 10 km²	251898.27688117	200760.86881586
new_8885	Maas	VL11_203	57180578	intersecting or downstream	> 10 km²	251798.050911379	200758.084728622
new_8891	Maas	VL11_203	6348178	intersecting or downstream	> 10 km²	251395.811099999	202433.015900001
new_8892	Maas	VL11_203	56478178	intersecting or downstream	> 10 km²	251450.265218715	202516.136708966
new_8893	Maas	VL11_203	54381026	intersecting or downstream	> 10 km²	251506.858113579	202597.828992081
new_88931	Schaagterziep	L217_5151	43479890	intersecting or downstream	< 10 km²	239478.053444354	201781.239255867
new_88933	Schaagterziep	L217_5151	66548562	intersecting or downstream	< 10 km²	239571.163600458	201937.281687705
new_88934	Schaagterziep	L217_5151	20673362	intersecting or downstream	< 10 km²	239619.172604456	202014.340493225
new_8894	Maas	VL11_203	7195106	intersecting or downstream	> 10 km²	251563.11876186	202679.747934574
new_8895	Maas	VL11_203	45533666	intersecting or downstream	> 10 km²	251618.97966778	202761.907305703
new_8896	Maas	VL11_203	64408034	intersecting or downstream	> 10 km²	251678.935727415	202841.162895552
new_8897	Maas	VL11_203	42650082	intersecting or downstream	> 10 km²	251739.887893791	202919.654110405
new_8898	Maas	VL11_203	57854434	intersecting or downstream	> 10 km²	251803.094399931	202996.248488819
new_8899	Maas	VL11_203	3328482	intersecting or downstream	> 10 km²	251873.715146538	203066.095955448
new_8900	Maas	VL11_203	46123490	intersecting or downstream	> 10 km²	251950.843809449	203128.647251817
new_8901	Maas	VL11_203	25151970	intersecting or downstream	> 10 km²	252035.349294377	203180.767652466
new_8902	Maas	VL11_203	45828578	intersecting or downstream	> 10 km²	252126.287638449	203220.530930589
new_8903	Maas	VL11_203	6769122	intersecting or downstream	> 10 km²	252221.758394572	203248.128668874
new_8904	Maas	VL11_203	38226402	intersecting or downstream	> 10 km²	252317.398654802	203274.823784768
new_8905	Maas	VL11_203	50809314	intersecting or downstream	> 10 km²	252415.582997764	203290.149959732
new_8906	Maas	VL11_203	16943586	intersecting or downstream	> 10 km²	252514.313962274	203300.920058055
new_8907	Maas	VL11_203	32672226	intersecting or downstream	> 10 km²	252613.683319294	203300.214562289
new_8908	Maas	VL11_203	27953634	intersecting or downstream	> 10 km²	252712.895156212	203305.993892595
new_8909	Maas	VL11_203	53119458	intersecting or downstream	> 10 km²	252812.275002846	203306
new_89099	Zuid-Willemsvaart	VL17_183	33190738	intersecting or downstream	> 10 km²	240127.724032491	202186.275482298
new_8910	Maas	VL11_203	690658	intersecting or downstream	> 10 km²	252911.540505343	203305.752650756
new_89100	Zuid-Willemsvaart	VL17_183	19338386	intersecting or downstream	> 10 km²	240050.657510271	202251.437410915
new_8911	Maas	VL11_203	51218914	intersecting or downstream	> 10 km²	253002.936250444	203340.858229574
new_8912	Maas	VL11_203	22907362	intersecting or downstream	> 10 km²	253075.604054869	203408.508118737
new_8913	Maas	VL11_203	61180386	intersecting or downstream	> 10 km²	253129.11240596	203492.249787014
new_8928	Maas	VL11_203	24996322	intersecting or downstream	> 10 km²	253814.814443695	204686.960281052
new_8931	Maas	VL11_203	38108242	intersecting or downstream	> 10 km²	250017.467	198890.111000001
new_8932	Maas	VL11_203	30768210	intersecting or downstream	> 10 km²	250093.740721251	198980.065936611
new_89548	NA	G	32460946	intersecting or downstream	NA	243103.262039257	207987.049387442
new_91683	NA	G	50377174	intersecting or downstream	NA	181158.451767059	217795.875265106
new_91684	NA	G	22065622	intersecting or downstream	NA	181077.924008195	217746.27683326
new_91685	NA	G	29667798	intersecting or downstream	NA	180980.817937799	217719.121516126
new_92513	Oude Molebeek	L217_4541	66832470	outside	< 10 km²	178161.342900001	195243.997900002
new_92568	NA	G	63276521	outside	NA	144098.237869141	193446.023447573
new_9343	Laambeek	L107_836	66043574	intersecting or downstream	> 10 km²	217814.139649147	189436.423340502
new_93594	Zutendaalbeek	L217_4132	66737970	intersecting or downstream	< 10 km²	232201.597572635	177610.555528486
new_9422	Kleine Nete	VL11_127	17548246	intersecting or downstream	> 10 km²	177755.1329	209190.090399999
new_9423	Kleine Nete	VL11_127	63685590	intersecting or downstream	> 10 km²	177680.078005153	209186.047275829
new_9424	Kleine Nete	VL11_127	23510742	intersecting or downstream	> 10 km²	177577.738505536	209191.823823774
new_9425	Kleine Nete	VL11_127	24559318	intersecting or downstream	> 10 km²	177490.866146299	209219.944028048
new_9426	Kleine Nete	VL11_127	29277910	intersecting or downstream	> 10 km²	177389.879821438	209228.903839218
new_9427	Kleine Nete	VL11_127	28229334	intersecting or downstream	> 10 km²	177323.336351483	209289.243663622
new_9428	Kleine Nete	VL11_127	43957974	intersecting or downstream	> 10 km²	177232.82681998	209323.583040911
new_9437	Kleine Nete	VL11_127	52018902	intersecting or downstream	> 10 km²	177129.359999999	209327.3572
new_9438	Kleine Nete	VL11_127	66780886	intersecting or downstream	> 10 km²	177020.350802846	209374.437063006
new_95392	Nieuwbeek	L217_5172	26370194	intersecting or downstream	< 10 km²	240897.300323224	206593.428409625
new_95869	Eindergatloop	L217_5214	60636534	outside	< 10 km²	217002.937799175	212294.268760684
new_95870	Eindergatloop	L217_5214	24984950	outside	< 10 km²	217082.10421243	212357.187526593
new_95972	Broeseinderloop	L217_5201	43092242	intersecting or downstream	< 10 km²	223159.108504176	216843.092189189
new_97510	Oude Molebeek	L217_4541	37472342	outside	< 10 km²	178088.246799998	195176.881299999
new_97830	Zuid-Willemsvaart	VL17_183	36586322	intersecting or downstream	> 10 km²	242988.011102053	198232.317514686
old_10	VOER	L107_891	29173170	intersecting or downstream	> 10 km²	247060.404271609	162143.508083273
old_100	DOMMEL	VL05_136	45218066	intersecting or downstream	> 10 km²	223225.549828549	215942.122896398
old_1000	MAAS	VL11_203	23039058	intersecting or downstream	> 10 km²	250893.517240215	201791.281375164
old_1001	MAAS	VL11_203	48860242	intersecting or downstream	> 10 km²	250927.988255789	201886.467703421
old_1002	MAAS	VL11_203	31558738	intersecting or downstream	> 10 km²	250975.917627275	201975.570081641
old_1003	KLEINEBEEK	L217_4391	39517622	intersecting or downstream	< 10 km²	203019.639700003	191797.6127
old_1005	BORNEBEEK	L217_0501	35301441	intersecting or downstream	< 10 km²	74119.0582320136	200823.024430594
old_1006	BORNEBEEK	L217_0501	55224385	intersecting or downstream	< 10 km²	74161.3433563312	200762.170140844
old_1007	BORNEBEEK	L217_0501	30058561	intersecting or downstream	< 10 km²	74236.191330566	200745.004783622
old_1008	BORNEBEEK	L217_0501	16967745	intersecting or downstream	< 10 km²	74266.9405499504	200677.334655474
old_1009	BORNEBEEK	L217_0501	55371841	intersecting or downstream	< 10 km²	74288.48463287	200585.981088474
old_101	DOMMEL	VL05_136	60553490	intersecting or downstream	> 10 km²	223100.815899998	216427.340999998
old_1010	BORNEBEEK	L217_0501	40691777	intersecting or downstream	< 10 km²	74360.7646153335	200520.285282248
old_1011	BORNEBEEK	L217_0501	8185921	intersecting or downstream	< 10 km²	74428.0902291566	200450.440675824
old_1012	BORNEBEEK	L217_0501	33876033	intersecting or downstream	< 10 km²	74507.1229428878	200393.417577986
old_1013	BORNEBEEK	L217_0501	24700993	intersecting or downstream	< 10 km²	74579.7823954922	200346.780381368
old_1014	BORNEBEEK	L217_0501	65595457	intersecting or downstream	< 10 km²	74653.6089176315	200328.42122035
old_1015	BORNEBEEK	L217_0501	50915393	intersecting or downstream	< 10 km²	74713.4746367551	200255.830293965
old_1019	VOER	L107_891	10309042	intersecting or downstream	> 10 km²	248428.623899996	161826.7755
old_102	DOMMEL	VL05_136	784658	intersecting or downstream	> 10 km²	223114.676735562	216335.942685091
old_1021	VOER	L107_891	11095474	intersecting or downstream	> 10 km²	248608.56410944	161776.079575848
old_1022	VOER	L107_891	65621426	intersecting or downstream	> 10 km²	248705.818152502	161780.785115543
old_1023	VOER	L107_891	10046898	intersecting or downstream	> 10 km²	248803.328292964	161791.089128853
old_1024	VOER	L107_891	66997682	intersecting or downstream	> 10 km²	248900.549737715	161803.573253445
old_1025	VOER	L107_891	26103218	intersecting or downstream	> 10 km²	248979.503778838	161861.292153777
old_1026	VOER	L107_891	53366194	intersecting or downstream	> 10 km²	249056.748093362	161915.143264579
old_1027	VOER	L107_891	59133362	intersecting or downstream	> 10 km²	249106.938208327	161942.862416649
old_1028	VOER	L107_891	33967538	intersecting or downstream	> 10 km²	249198.763468571	161927.268238449
old_1029	VOER	L107_891	45501874	intersecting or downstream	> 10 km²	249255.297344439	161902.832841826
old_103	DOMMEL	VL05_136	39844114	intersecting or downstream	> 10 km²	223127.943217522	216245.22356082
old_1030	VOER	L107_891	35016114	intersecting or downstream	> 10 km²	249292.004735038	161819.739899739
old_1031	VOER	L107_891	60181938	intersecting or downstream	> 10 km²	249336.336971805	161763.464463365
old_1032	VOER	L107_891	19619250	intersecting or downstream	> 10 km²	249417.052833571	161722.036546003
old_1033	VOER	L107_891	29056434	intersecting or downstream	> 10 km²	249504.653708107	161688.507047586
old_1034	VOER	L107_891	37445042	intersecting or downstream	> 10 km²	249593.933145962	161694.159412297
old_1035	VOER	L107_891	39804338	intersecting or downstream	> 10 km²	249682.344039402	161674.386184449
old_1036	VOER	L107_891	62873010	intersecting or downstream	> 10 km²	249746.264849757	161627.76275668
old_1037	VOER	L107_891	4152754	intersecting or downstream	> 10 km²	249770.348962801	161555.698836149
old_1038	VOER	L107_891	33512882	intersecting or downstream	> 10 km²	249826.539281471	161503.594746166
old_1039	VOER	L107_891	30694834	intersecting or downstream	> 10 km²	249890.688526057	161439.236148417
old_104	DOMMEL	VL05_136	66058514	intersecting or downstream	> 10 km²	223140.851241822	216153.769713341
old_1040	VOER	L107_891	22306226	intersecting or downstream	> 10 km²	249986.526065968	161421.90628593
old_1041	VOER	L107_891	3431858	intersecting or downstream	> 10 km²	250076.544781514	161383.861617944
old_1042	VOER	L107_891	33054130	intersecting or downstream	> 10 km²	250153.571780503	161340.417908274
old_1043	VOER	L107_891	54025650	intersecting or downstream	> 10 km²	250250.970441324	161334.715783043
old_1046	NA	L217_1861	32559037	outside	< 10 km²	151594.985399999	223364.535999998
old_1047	HOFBEEK	G	1729430	outside	NA	164179.108400002	217157.396000002
old_1054	DOMMEL	VL05_136	3240210	intersecting or downstream	> 10 km²	224535.301344983	213300.705554041
old_1055	DOMMEL	VL05_136	49377554	intersecting or downstream	> 10 km²	224585.573374935	213215.986661209
old_1056	DOMMEL	VL05_136	44560658	intersecting or downstream	> 10 km²	223711.931900002	213527.714000002
old_1057	DOMMEL	VL05_136	7844114	intersecting or downstream	> 10 km²	223794.50175254	213514.270538509
old_1063	HOLVENLOOP	L107_856	27200786	outside	> 10 km²	222582.545452099	212345.760011576
old_1064	HOLVENLOOP	L107_856	49220882	outside	> 10 km²	222509.718390367	212311.801209825
old_1065	HOLVENLOOP	L107_856	62590226	outside	> 10 km²	222412.190013404	212298.626725617
old_1066	HOLVENLOOP	L107_856	47910162	outside	> 10 km²	222339.358057048	212229.625829591
old_1067	HOLVENLOOP	L107_856	12782866	outside	> 10 km²	222301.000199346	212141.865338243
old_1068	HOLVENLOOP	L107_856	38997266	outside	> 10 km²	222289.502858748	212043.225238677
old_1069	HOLVENLOOP	L107_856	30608658	outside	> 10 km²	222273.713073636	211945.089402612
old_1070	HOLVENLOOP	L107_856	11537682	outside	> 10 km²	222226.77012277	211857.341166078
old_1071	HOLVENLOOP	L107_856	28642578	outside	> 10 km²	222167.791871251	211776.120752332
old_1072	HOLVENLOOP	L107_856	24448274	outside	> 10 km²	222114.074637464	211691.67356203
old_1073	HOLVENLOOP	L107_856	45944082	outside	> 10 km²	222086.537614913	211595.369956417
old_1074	HOLVENLOOP	L107_856	46992658	outside	> 10 km²	222016.538148533	211530.910748395
old_1075	HOLVENLOOP	L107_856	58789138	outside	> 10 km²	221926.027586943	211487.614847591
old_1076	HOLVENLOOP	L107_856	66129170	outside	> 10 km²	221837.081500953	211441.565646097
old_1077	HOLVENLOOP	L107_856	42568978	outside	> 10 km²	221740.115664389	211415.697667671
old_1080	HOLVENLOOP	L107_856	18271506	outside	> 10 km²	221462.257439553	211308.850476651
