"";"polygon_id";"point_code_vervang";"grts_ranking";"rank_rel_polygon";"rank_rel_buffer";"x_coord";"y_coord"
"9045";"587429_v2014";"47666_1";52476464;27;27;227485,591973471;185006,113583292
"9046";"587429_v2014";"47666_1";53525040;28;28;227517,591973471;184910,113583292
"9047";"587429_v2014";"47666_1";54573616;29;29;227389,591973471;185038,113583292
"9048";"587429_v2014";"47666_1";55622192;30;30;227389,591973471;184878,113583292
"9049";"587429_v2014";"47666_1";56670768;31;31;227485,591973471;184974,113583292
"9050";"587429_v2014";"47666_1";58767920;32;32;227357,591973471;184942,113583292
"9051";"587429_v2014";"47666_1";60865072;33;33;227549,591973471;185038,113583292
"9052";"587429_v2014";"47666_1";62962224;34;34;227453,591973471;185038,113583292
"9053";"587429_v2014";"47666_1";65059376;35;35;227549,591973471;184974,113583292
"9054";"587432_v2014";"27602_1";2780114;1;1;229437,591973471;194606,113583292
"9055";"587432_v2014";"27602_1";3828690;2;2;229437,591973471;194670,113583292
"9056";"587432_v2014";"27602_1";6319058;3;3;229373,591973471;194670,113583292
"9057";"587432_v2014";"27602_1";8022994;4;4;229437,591973471;194734,113583292
"9058";"587432_v2014";"27602_1";10513362;5;5;229341,591973471;194734,113583292
"9059";"587432_v2014";"27602_1";16411602;6;6;229469,591973471;194702,113583292
"9060";"587432_v2014";"27602_1";18901970;7;7;229309,591973471;194702,113583292
"9061";"587432_v2014";"27602_1";19557330;8;8;229405,591973471;194638,113583292
"9062";"587432_v2014";"27602_1";20605906;9;9;229405,591973471;194670,113583292
"9063";"587432_v2014";"27602_1";23096274;10;10;229373,591973471;194702,113583292
"9064";"587432_v2014";"27602_1";31484882;11;11;229309,591973471;194734,113583292
"9065";"587432_v2014";"27602_1";36334544;12;12;229405,591973471;194606,113583292
"9066";"587432_v2014";"27602_1";37383120;13;13;229437,591973471;194702,113583292
"9067";"587432_v2014";"27602_1";39873488;14;14;229341,591973471;194702,113583292
"9068";"587432_v2014";"27602_1";40528848;15;15;229469,591973471;194638,113583292
"9069";"587432_v2014";"27602_1";44723152;16;16;229469,591973471;194574,113583292
"9070";"587432_v2014";"27602_1";45771728;17;17;229469,591973471;194734,113583292
"9071";"587432_v2014";"27602_1";48262096;18;18;229277,591973471;194734,113583292
"9072";"587432_v2014";"27602_1";53111760;19;19;229437,591973471;194638,113583292
"9073";"587432_v2014";"27602_1";54160336;20;20;229405,591973471;194702,113583292
"9074";"587432_v2014";"27602_1";56650704;21;21;229341,591973471;194670,113583292
"9075";"587432_v2014";"27602_1";57306064;22;22;229469,591973471;194606,113583292
"9076";"587432_v2014";"27602_1";58354640;23;23;229405,591973471;194734,113583292
"9077";"587432_v2014";"27602_1";60845008;24;24;229373,591973471;194734,113583292
"9078";"587432_v2014";"27602_1";66743248;25;25;229469,591973471;194670,113583292
"9079";"587725_v2018";"2314293_1";3362869;1;1;76893,591973471;226670,113583292
"9080";"587725_v2018";"2314293_1";3559477;2;2;76797,591973471;226606,113583292
"9081";"587725_v2018";"2314293_1";6508597;3;3;76861,591973471;226542,113583292
"9082";"587725_v2018";"2314293_1";10702901;4;4;76925,591973471;226638,113583292
"9083";"587725_v2018";"2314293_1";11751477;5;5;76861,591973471;226670,113583292
"9084";"587725_v2018";"2314293_1";11948085;6;6;76765,591973471;226574,113583292
"9085";"587725_v2018";"2314293_1";14897205;7;7;76893,591973471;226574,113583292
"9086";"587725_v2018";"2314293_1";16142389;8;8;76733,591973471;226542,113583292
"9087";"587725_v2018";"2314293_1";17190964;9;9;76765,591973471;226670,113583292
"9088";"587725_v2018";"2314293_1";19091508;10;10;76861,591973471;226638,113583292
"9089";"587725_v2018";"2314293_1";20140084;11;11;76925,591973471;226702,113583292
"9090";"587725_v2018";"2314293_1";20336692;12;12;76765,591973471;226606,113583292
"9091";"587725_v2018";"2314293_1";23285812;13;13;76861,591973471;226574,113583292
"9092";"587725_v2018";"2314293_1";27480116;14;14;76893,591973471;226638,113583292
"9093";"587725_v2018";"2314293_1";28528692;15;15;76861,591973471;226702,113583292
"9094";"587725_v2018";"2314293_1";28725300;16;16;76797,591973471;226574,113583292
"9095";"587725_v2018";"2314293_1";33968180;17;17;76797,591973471;226670,113583292
"9096";"587725_v2018";"2314293_1";35868724;18;18;76829,591973471;226638,113583292
"9097";"587725_v2018";"2314293_1";36917300;19;19;76893,591973471;226702,113583292
"9098";"587725_v2018";"2314293_1";37113908;20;20;76765,591973471;226638,113583292
"9099";"587725_v2018";"2314293_1";40063028;21;21;76829,591973471;226574,113583292
"9100";"587725_v2018";"2314293_1";41308212;22;22;76733,591973471;226638,113583292
"9101";"587725_v2018";"2314293_1";42356788;23;23;76733,591973471;226670,113583292
"9102";"587725_v2018";"2314293_1";44257332;24;24;76893,591973471;226606,113583292
"9103";"587725_v2018";"2314293_1";45305908;25;25;76829,591973471;226670,113583292
"9104";"587725_v2018";"2314293_1";45502516;26;26;76797,591973471;226542,113583292
"9105";"587725_v2018";"2314293_1";49696820;27;27;76733,591973471;226574,113583292
"9106";"587725_v2018";"2314293_1";50745396;28;28;76765,591973471;226702,113583292
"9107";"587725_v2018";"2314293_1";52645940;29;29;76861,591973471;226606,113583292
"9108";"587725_v2018";"2314293_1";53694516;30;30;76925,591973471;226670,113583292
"9109";"587725_v2018";"2314293_1";53891124;31;31;76797,591973471;226638,113583292
"9110";"587725_v2018";"2314293_1";56840244;32;32;76829,591973471;226542,113583292
"9111";"587725_v2018";"2314293_1";58085428;33;33;76733,591973471;226606,113583292
"9112";"587725_v2018";"2314293_1";59134004;34;34;76733,591973471;226702,113583292
"9113";"587725_v2018";"2314293_1";61034548;35;35;76925,591973471;226606,113583292
"9114";"587725_v2018";"2314293_1";62083124;36;36;76829,591973471;226702,113583292
"9115";"587725_v2018";"2314293_1";62279732;37;37;76765,591973471;226542,113583292
"9116";"587820_v2014";"102098_1";626386;1;1;224509,591973471;192750,113583292
"9117";"587820_v2014";"102098_1";1937106;2;2;224573,591973471;192814,113583292
"9118";"587820_v2014";"102098_1";4296402;3;3;224413,591973471;192718,113583292
"9119";"587820_v2014";"102098_1";6131410;4;4;224541,591973471;192782,113583292
"9120";"587820_v2014";"102098_1";6393554;5;5;224381,591973471;192686,113583292
"9121";"587820_v2014";"102098_1";7704274;6;6;224541,591973471;192622,113583292
"9122";"587820_v2014";"102098_1";8490706;7;7;224509,591973471;192622,113583292
"9123";"587820_v2014";"102098_1";9014994;8;8;224445,591973471;192782,113583292
"9124";"587820_v2014";"102098_1";10063570;9;9;224381,591973471;192782,113583292
"9125";"587820_v2014";"102098_1";12685010;10;10;224445,591973471;192654,113583292
"9126";"587820_v2014";"102098_1";16092882;11;11;224541,591973471;192686,113583292
"9127";"587820_v2014";"102098_1";16879314;12;12;224509,591973471;192718,113583292
"9128";"587820_v2014";"102098_1";17403602;13;13;224477,591973471;192750,113583292
"9129";"587820_v2014";"102098_1";21073618;14;14;224445,591973471;192686,113583292
"9130";"587820_v2014";"102098_1";22908626;15;15;224573,591973471;192750,113583292
"9131";"587820_v2014";"102098_1";24481490;16;16;224573,591973471;192654,113583292
"9132";"587820_v2014";"102098_1";25267922;17;17;224509,591973471;192654,113583292
"9133";"587820_v2014";"102098_1";25792210;18;18;224413,591973471;192782,113583292
"9134";"587820_v2014";"102098_1";26840786;19;19;224381,591973471;192750,113583292
"9135";"587820_v2014";"102098_1";29462226;20;20;224445,591973471;192622,113583292
"9136";"587820_v2014";"102098_1";32870098;21;21;224573,591973471;192686,113583292
"9137";"587820_v2014";"102098_1";33656528;22;22;224509,591973471;192686,113583292
"9138";"587820_v2014";"102098_1";34180816;23;23;224509,591973471;192782,113583292
"9139";"587820_v2014";"102098_1";37850832;24;24;224445,591973471;192718,113583292
"9140";"587820_v2014";"102098_1";39685840;25;25;224541,591973471;192750,113583292
"9141";"587820_v2014";"102098_1";39947984;26;26;224381,591973471;192718,113583292
"9142";"587820_v2014";"102098_1";41258704;27;27;224573,591973471;192622,113583292
"9143";"587820_v2014";"102098_1";42045136;28;28;224477,591973471;192654,113583292
"9144";"587820_v2014";"102098_1";42569424;29;29;224445,591973471;192750,113583292
"9145";"587820_v2014";"102098_1";44142288;30;30;224381,591973471;192622,113583292
"9146";"587820_v2014";"102098_1";46239440;31;31;224413,591973471;192622,113583292
"9147";"587820_v2014";"102098_1";49647312;32;32;224573,591973471;192718,113583292
"9148";"587820_v2014";"102098_1";50433744;33;33;224477,591973471;192686,113583292
"9149";"587820_v2014";"102098_1";50958032;34;34;224477,591973471;192782,113583292
"9150";"587820_v2014";"102098_1";54628048;35;35;224413,591973471;192686,113583292
"9151";"587820_v2014";"102098_1";56463056;36;36;224573,591973471;192782,113583292
"9152";"587820_v2014";"102098_1";58035920;37;37;224541,591973471;192654,113583292
"9153";"587820_v2014";"102098_1";58822352;38;38;224477,591973471;192622,113583292
"9154";"587820_v2014";"102098_1";59346640;39;39;224413,591973471;192750,113583292
"9155";"587820_v2014";"102098_1";60919504;40;40;224381,591973471;192654,113583292
"9156";"587820_v2014";"102098_1";63016656;41;41;224413,591973471;192654,113583292
"9157";"587820_v2014";"102098_1";66424528;42;42;224541,591973471;192718,113583292
"9158";"587821_v2014";"163538_1";3571410;1;1;225565,591973471;193038,113583292
"9159";"587821_v2014";"163538_1";5652178;2;2;225565,591973471;192942,113583292
"9160";"587821_v2014";"163538_1";12730066;3;3;225533,591973471;192974,113583292
"9161";"587821_v2014";"163538_1";12746450;4;4;225469,591973471;193038,113583292
"9162";"587821_v2014";"163538_1";16154322;5;5;225597,591973471;193070,113583292
"9163";"587821_v2014";"163538_1";16940754;6;6;225533,591973471;193006,113583292
"9164";"587821_v2014";"163538_1";20348626;7;7;225597,591973471;193006,113583292
"9165";"587821_v2014";"163538_1";22429394;8;8;225597,591973471;192974,113583292
"9166";"587821_v2014";"163538_1";25329362;9;9;225533,591973471;193070,113583292
"9167";"587821_v2014";"163538_1";33717968;10;10;225501,591973471;193006,113583292
"9168";"587821_v2014";"163538_1";37125840;11;11;225597,591973471;193038,113583292
"9169";"587821_v2014";"163538_1";39206608;12;12;225565,591973471;192974,113583292
"9170";"587821_v2014";"163538_1";46284496;13;13;225533,591973471;192942,113583292
"9171";"587821_v2014";"163538_1";46300880;14;14;225469,591973471;193006,113583292
"9172";"587821_v2014";"163538_1";49708752;15;15;225565,591973471;193070,113583292
"9173";"587821_v2014";"163538_1";50495184;16;16;225533,591973471;193038,113583292
"9174";"587821_v2014";"163538_1";53903056;17;17;225565,591973471;193006,113583292
"9175";"587821_v2014";"163538_1";55983824;18;18;225597,591973471;192942,113583292
"9176";"587821_v2014";"163538_1";63061712;19;19;225501,591973471;192974,113583292
"9177";"588740_v2014";"1875842_1";11313026;1;1;255901,591973471;158382,113583292
"9178";"588740_v2014";"1875842_1";21798786;2;2;255869,591973471;158286,113583292
"9179";"588740_v2014";"1875842_1";44867456;3;3;255933,591973471;158414,113583292
"9180";"588740_v2014";"1875842_1";57712512;4;4;255965,591973471;158446,113583292
"9181";"588740_v2014";"1875842_1";66101120;5;5;255933,591973471;158446,113583292
"9182";"588921_v2014";"3811458_1";10889346;1;1;251677,591973471;161422,113583292
"9183";"588921_v2014";"3811458_1";61220992;2;2;251709,591973471;161422,113583292
"9184";"588936_v2014";"65234_1";8453842;1;1;225949,591973471;192174,113583292
"9185";"588936_v2014";"65234_1";12648146;2;2;226045,591973471;192142,113583292
"9186";"588936_v2014";"65234_1";50396880;3;3;225949,591973471;192142,113583292
"9187";"588936_v2014";"65234_1";58261200;4;NA;226109,591973471;192174,113583292
"9188";"588936_v2014";"65234_1";58785488;5;4;225981,591973471;192174,113583292
"9189";"588998_v2014";"3153026_1";18095234;1;1;256701,591973471;161518,113583292
"9190";"588998_v2014";"3153026_1";28318850;2;2;256733,591973471;161422,113583292
"9191";"588998_v2014";"3153026_1";53484672;3;3;256733,591973471;161486,113583292
"9192";"588998_v2014";"3153026_1";57678976;4;4;256701,591973471;161486,113583292
"9193";"589225_v2016";"1479349_1";11965109;1;1;64701,591973471;220430,113583292
"9194";"589225_v2016";"1479349_1";22450868;2;2;64637,591973471;220462,113583292
"9195";"589225_v2016";"1479349_1";28742324;3;3;64701,591973471;220398,113583292
"9196";"589234_v2016";"1445557_1";14028469;1;1;69053,591973471;221582,113583292
"9197";"589234_v2016";"1445557_1";52825780;2;2;69021,591973471;221518,113583292
"9198";"589256_v2014";"1924661_1";4001333;1;1;79933,591973471;228814,113583292
"9199";"589256_v2014";"1924661_1";10313269;3;2;79965,591973471;228910,113583292
"9200";"589256_v2014";"1924661_1";11669045;5;3;79869,591973471;228814,113583292
"9201";"589256_v2014";"1924661_1";16604725;7;4;80029,591973471;228910,113583292
"9202";"589256_v2014";"1924661_1";16997940;8;5;79869,591973471;228878,113583292
"9203";"589256_v2014";"1924661_1";18701876;10;6;79901,591973471;228846,113583292
"9204";"589256_v2014";"1924661_1";20778548;12;7;79901,591973471;228782,113583292
"9205";"589256_v2014";"1924661_1";22896180;14;8;79965,591973471;228878,113583292
"9206";"589256_v2014";"1924661_1";27090484;16;9;79965,591973471;228942,113583292
"9207";"589256_v2014";"1924661_1";28446260;18;10;79869,591973471;228782,113583292
"9208";"589256_v2014";"1924661_1";31284788;20;11;79933,591973471;228910,113583292
"9209";"589256_v2014";"1924661_1";35479092;22;12;79933,591973471;228846,113583292
"9210";"589256_v2014";"1924661_1";38624820;24;13;79965,591973471;228974,113583292
"9211";"589256_v2014";"1924661_1";39673396;25;14;79997,591973471;228878,113583292
"9212";"589256_v2014";"1924661_1";43867700;26;15;79997,591973471;228910,113583292
"9213";"589256_v2014";"1924661_1";48062004;27;16;79901,591973471;228910,113583292
"9214";"589256_v2014";"1924661_1";49110580;29;17;80029,591973471;228974,113583292
"9215";"589256_v2014";"1924661_1";50159156;30;18;80029,591973471;228942,113583292
"9216";"589256_v2014";"1924661_1";52256308;31;19;79901,591973471;228878,113583292
"9217";"589256_v2014";"1924661_1";54332980;33;20;79901,591973471;228814,113583292
"9218";"589256_v2014";"1924661_1";56450612;35;21;79965,591973471;228846,113583292
"9219";"589256_v2014";"1924661_1";60644916;37;22;79997,591973471;228942,113583292
"9220";"589256_v2014";"1924661_1";64839220;38;23;79933,591973471;228942,113583292
"9221";"589256_v2014";"220725_1";4001333;1;1;79933,591973471;228814,113583292
"9222";"589256_v2014";"220725_1";10313269;3;2;79965,591973471;228910,113583292
"9223";"589256_v2014";"220725_1";11669045;5;3;79869,591973471;228814,113583292
"9224";"589256_v2014";"220725_1";16997940;8;4;79869,591973471;228878,113583292
"9225";"589256_v2014";"220725_1";18701876;10;5;79901,591973471;228846,113583292
"9226";"589256_v2014";"220725_1";20778548;12;6;79901,591973471;228782,113583292
"9227";"589256_v2014";"220725_1";22896180;14;7;79965,591973471;228878,113583292
"9228";"589256_v2014";"220725_1";27090484;16;8;79965,591973471;228942,113583292
"9229";"589256_v2014";"220725_1";28446260;18;9;79869,591973471;228782,113583292
"9230";"589256_v2014";"220725_1";31284788;20;10;79933,591973471;228910,113583292
"9231";"589256_v2014";"220725_1";35479092;22;11;79933,591973471;228846,113583292
"9232";"589256_v2014";"220725_1";48062004;27;12;79901,591973471;228910,113583292
"9233";"589256_v2014";"220725_1";52256308;31;13;79901,591973471;228878,113583292
"9234";"589256_v2014";"220725_1";54332980;33;14;79901,591973471;228814,113583292
"9235";"589256_v2014";"220725_1";56450612;35;15;79965,591973471;228846,113583292
"9236";"589256_v2014";"220725_1";64839220;38;16;79933,591973471;228942,113583292
"9237";"589296_v2014";"462389_1";8850997;1;1;79997,591973471;228206,113583292
"9238";"589296_v2014";"462389_1";13045301;2;2;79965,591973471;228302,113583292
"9239";"589296_v2014";"462389_1";13241909;4;3;79837,591973471;228398,113583292
"9240";"589296_v2014";"462389_1";17239604;6;4;79933,591973471;228270,113583292
"9241";"589296_v2014";"462389_1";17436212;8;5;79837,591973471;228366,113583292
"9242";"589296_v2014";"462389_1";29822516;11;6;79965,591973471;228270,113583292
"9243";"589296_v2014";"462389_1";32968244;13;7;80029,591973471;228302,113583292
"9244";"589296_v2014";"462389_1";34213428;14;8;79869,591973471;228334,113583292
"9245";"589296_v2014";"462389_1";41356852;16;9;80029,591973471;228238,113583292
"9246";"589296_v2014";"462389_1";42405428;17;10;79997,591973471;228238,113583292
"9247";"589296_v2014";"462389_1";46599732;19;11;79997,591973471;228302,113583292
"9248";"589296_v2014";"462389_1";46796340;20;12;79869,591973471;228398,113583292
"9249";"589296_v2014";"462389_1";49745460;22;13;80029,591973471;228270,113583292
"9250";"589296_v2014";"462389_1";50794036;23;14;79901,591973471;228302,113583292
"9251";"589296_v2014";"462389_1";58134068;25;15;80029,591973471;228206,113583292
"9252";"589296_v2014";"462389_1";63376948;27;16;79997,591973471;228270,113583292
"9253";"589296_v2014";"658997_1";13045301;2;1;79965,591973471;228302,113583292
"9254";"589296_v2014";"658997_1";13241909;4;2;79837,591973471;228398,113583292
"9255";"589296_v2014";"658997_1";17239604;6;3;79933,591973471;228270,113583292
"9256";"589296_v2014";"658997_1";17436212;8;4;79837,591973471;228366,113583292
"9257";"589296_v2014";"658997_1";25824820;10;5;79805,591973471;228398,113583292
"9258";"589296_v2014";"658997_1";29822516;11;6;79965,591973471;228270,113583292
"9259";"589296_v2014";"658997_1";34213428;14;7;79869,591973471;228334,113583292
"9260";"589296_v2014";"658997_1";42602036;18;8;79773,591973471;228430,113583292
"9261";"589296_v2014";"658997_1";46796340;20;9;79869,591973471;228398,113583292
"9262";"589296_v2014";"658997_1";50794036;23;10;79901,591973471;228302,113583292
"9263";"589296_v2014";"658997_1";59379252;26;11;79773,591973471;228398,113583292
"9264";"589297_v2014";"2166325_1";9506357;9;1;80029,591973471;228366,113583292
"9265";"589297_v2014";"2166325_1";10554933;10;2;79965,591973471;228366,113583292
"9266";"589297_v2014";"2166325_1";11603509;11;3;79997,591973471;228462,113583292
"9267";"589297_v2014";"2166325_1";14749237;14;4;79997,591973471;228398,113583292
"9268";"589297_v2014";"2166325_1";27332148;25;5;79997,591973471;228366,113583292
"9269";"589297_v2014";"2166325_1";31526452;27;6;79965,591973471;228430,113583292
"9270";"589297_v2014";"2166325_1";33623604;30;7;80029,591973471;228462,113583292
"9271";"589297_v2014";"2166325_1";34672180;33;8;80029,591973471;228398,113583292
"9272";"589297_v2014";"2166325_1";35720756;36;9;79901,591973471;228398,113583292
"9273";"589297_v2014";"2166325_1";39915060;41;10;79933,591973471;228366,113583292
"9274";"589297_v2014";"2166325_1";45157940;42;11;79997,591973471;228494,113583292
"9275";"589297_v2014";"2166325_1";48303668;46;12;79997,591973471;228430,113583292
"9276";"589297_v2014";"2166325_1";51449396;51;13;80029,591973471;228430,113583292
"9277";"589297_v2014";"2166325_1";52497972;54;14;79933,591973471;228430,113583292
"9278";"589297_v2014";"2166325_1";53546548;56;15;79933,591973471;228462,113583292
"9279";"589297_v2014";"2166325_1";56692276;62;16;79901,591973471;228366,113583292
"9280";"589297_v2014";"2166325_1";59838004;63;17;80029,591973471;228334,113583292
"9281";"589297_v2014";"2166325_1";60886580;64;18;79965,591973471;228334,113583292
"9282";"589297_v2014";"2166325_1";61935156;65;19;79965,591973471;228462,113583292
"9283";"589297_v2014";"2166325_1";65080884;69;20;79965,591973471;228398,113583292
"9284";"589297_v2014";"331317_1";1379893;2;1;80189,591973471;228430,113583292
"9285";"589297_v2014";"331317_1";4263477;3;2;80125,591973471;228494,113583292
"9286";"589297_v2014";"331317_1";4525621;5;3;80189,591973471;228494,113583292
"9287";"589297_v2014";"331317_1";5312053;6;4;80125,591973471;228398,113583292
"9288";"589297_v2014";"331317_1";8719925;8;5;80221,591973471;228526,113583292
"9289";"589297_v2014";"331317_1";13962805;13;6;80221,591973471;228398,113583292
"9290";"589297_v2014";"331317_1";16059957;16;7;80285,591973471;228430,113583292
"9291";"589297_v2014";"331317_1";17108532;18;8;80253,591973471;228462,113583292
"9292";"589297_v2014";"331317_1";18157108;20;9;80189,591973471;228398,113583292
"9293";"589297_v2014";"331317_1";21302836;22;10;80157,591973471;228462,113583292
"9294";"589297_v2014";"331317_1";25497140;24;11;80253,591973471;228526,113583292
"9295";"589297_v2014";"331317_1";30740020;26;12;80221,591973471;228430,113583292
"9296";"589297_v2014";"331317_1";32837172;29;13;80285,591973471;228398,113583292
"9297";"589297_v2014";"331317_1";33885748;32;14;80253,591973471;228494,113583292
"9298";"589297_v2014";"331317_1";34934324;35;15;80157,591973471;228430,113583292
"9299";"589297_v2014";"331317_1";37817908;37;16;80125,591973471;228462,113583292
"9300";"589297_v2014";"331317_1";38080052;39;17;80157,591973471;228494,113583292
"9301";"589297_v2014";"331317_1";46468660;44;18;80157,591973471;228526,113583292
"9302";"589297_v2014";"331317_1";47517236;45;19;80253,591973471;228398,113583292
"9303";"589297_v2014";"331317_1";49614388;48;20;80317,591973471;228430,113583292
"9304";"589297_v2014";"331317_1";50662964;50;21;80221,591973471;228462,113583292
"9305";"589297_v2014";"331317_1";51711540;53;22;80157,591973471;228398,113583292
"9306";"589297_v2014";"331317_1";54857268;59;23;80189,591973471;228462,113583292
"9307";"589297_v2014";"331317_1";55643700;60;24;80125,591973471;228430,113583292
"9308";"589297_v2014";"331317_1";63245876;67;25;80189,591973471;228526,113583292
"9309";"589297_v2014";"331317_1";64294452;68;26;80253,591973471;228430,113583292
"9310";"589297_v2014";"331317_1";66391604;71;27;80317,591973471;228398,113583292
"9311";"589297_v2014";"69173_1";1117749;1;1;80061,591973471;228430,113583292
"9312";"589297_v2014";"69173_1";4263477;3;2;80125,591973471;228494,113583292
"9313";"589297_v2014";"69173_1";5312053;6;3;80125,591973471;228398,113583292
"9314";"589297_v2014";"69173_1";11603509;11;4;79997,591973471;228462,113583292
"9315";"589297_v2014";"69173_1";14749237;14;5;79997,591973471;228398,113583292
"9316";"589297_v2014";"69173_1";16846388;17;6;80061,591973471;228494,113583292
"9317";"589297_v2014";"69173_1";17894964;19;7;80061,591973471;228398,113583292
"9318";"589297_v2014";"69173_1";21040692;21;8;80093,591973471;228494,113583292
"9319";"589297_v2014";"69173_1";22089268;23;9;80093,591973471;228398,113583292
"9320";"589297_v2014";"69173_1";31526452;27;10;79965,591973471;228430,113583292
"9321";"589297_v2014";"69173_1";33623604;30;11;80029,591973471;228462,113583292
"9322";"589297_v2014";"69173_1";34672180;33;12;80029,591973471;228398,113583292
"9323";"589297_v2014";"69173_1";37817908;37;13;80125,591973471;228462,113583292
"9324";"589297_v2014";"69173_1";38866484;40;14;80093,591973471;228430,113583292
"9325";"589297_v2014";"69173_1";45157940;42;15;79997,591973471;228494,113583292
"9326";"589297_v2014";"69173_1";48303668;46;16;79997,591973471;228430,113583292
"9327";"589297_v2014";"69173_1";50400820;49;17;80061,591973471;228462,113583292
"9328";"589297_v2014";"69173_1";51449396;51;18;80029,591973471;228430,113583292
"9329";"589297_v2014";"69173_1";52497972;54;19;79933,591973471;228430,113583292
"9330";"589297_v2014";"69173_1";53546548;56;20;79933,591973471;228462,113583292
"9331";"589297_v2014";"69173_1";54595124;58;21;80093,591973471;228462,113583292
"9332";"589297_v2014";"69173_1";55643700;60;22;80125,591973471;228430,113583292
"9333";"589297_v2014";"69173_1";61935156;65;23;79965,591973471;228462,113583292
"9334";"589297_v2014";"69173_1";65080884;69;24;79965,591973471;228398,113583292
"9335";"589395_v2014";"1478197_1";9342517;1;1;80509,591973471;228110,113583292
"9336";"589395_v2014";"1478197_1";9866805;3;2;80445,591973471;228046,113583292
"9337";"589395_v2014";"1478197_1";10391093;5;3;80573,591973471;228110,113583292
"9338";"589395_v2014";"1478197_1";14585397;7;4;80605,591973471;228110,113583292
"9339";"589395_v2014";"1478197_1";17731124;9;5;80445,591973471;228110,113583292
"9340";"589395_v2014";"1478197_1";26119732;11;6;80477,591973471;228110,113583292
"9341";"589395_v2014";"1478197_1";27168308;13;7;80541,591973471;228078,113583292
"9342";"589395_v2014";"1478197_1";34508340;16;8;80445,591973471;228078,113583292
"9343";"589395_v2014";"1478197_1";42896948;18;9;80509,591973471;228078,113583292
"9344";"589395_v2014";"1478197_1";43945524;20;10;80541,591973471;228110,113583292
"9345";"589395_v2014";"1478197_1";44469812;22;11;80573,591973471;228046,113583292
"9346";"589395_v2014";"1478197_1";48139828;24;12;80605,591973471;228078,113583292
"9347";"589395_v2014";"1478197_1";51285556;27;13;80413,591973471;228078,113583292
"9348";"589395_v2014";"1478197_1";51809844;28;14;80477,591973471;228046,113583292
"9349";"589395_v2014";"1478197_1";59674164;30;15;80477,591973471;228078,113583292
"9350";"589395_v2014";"1478197_1";60198452;32;16;80413,591973471;228046,113583292
"9351";"589395_v2014";"1478197_1";60722740;33;17;80573,591973471;228078,113583292
"9352";"589395_v2014";"1478197_1";61247028;35;18;80541,591973471;228046,113583292
"9353";"589395_v2014";"1478197_1";65441332;37;19;80605,591973471;228046,113583292
"9354";"589395_v2014";"2002485_1";9342517;1;1;80509,591973471;228110,113583292
"9355";"589395_v2014";"2002485_1";9866805;3;2;80445,591973471;228046,113583292
"9356";"589395_v2014";"2002485_1";10391093;5;3;80573,591973471;228110,113583292
"9357";"589395_v2014";"2002485_1";14585397;7;4;80605,591973471;228110,113583292
"9358";"589395_v2014";"2002485_1";17731124;9;5;80445,591973471;228110,113583292
"9359";"589395_v2014";"2002485_1";26119732;11;6;80477,591973471;228110,113583292
"9360";"589395_v2014";"2002485_1";27168308;13;7;80541,591973471;228078,113583292
"9361";"589395_v2014";"2002485_1";31362612;15;8;80637,591973471;228078,113583292
"9362";"589395_v2014";"2002485_1";34508340;16;9;80445,591973471;228078,113583292
"9363";"589395_v2014";"2002485_1";42896948;18;10;80509,591973471;228078,113583292
"9364";"589395_v2014";"2002485_1";43945524;20;11;80541,591973471;228110,113583292
"9365";"589395_v2014";"2002485_1";44469812;22;12;80573,591973471;228046,113583292
"9366";"589395_v2014";"2002485_1";48139828;24;13;80605,591973471;228078,113583292
"9367";"589395_v2014";"2002485_1";48664116;26;14;80637,591973471;228046,113583292
"9368";"589395_v2014";"2002485_1";51809844;28;15;80477,591973471;228046,113583292
"9369";"589395_v2014";"2002485_1";59674164;30;16;80477,591973471;228078,113583292
"9370";"589395_v2014";"2002485_1";60722740;33;17;80573,591973471;228078,113583292
"9371";"589395_v2014";"2002485_1";61247028;35;18;80541,591973471;228046,113583292
"9372";"589395_v2014";"2002485_1";65441332;37;19;80605,591973471;228046,113583292
"9373";"589478_v2014";"2100789_1";3149365;1;1;79773,591973471;228078,113583292
"9374";"589478_v2014";"2100789_1";8654389;3;2;79581,591973471;228078,113583292
"9375";"589478_v2014";"2100789_1";10489397;5;3;79709,591973471;228110,113583292
"9376";"589478_v2014";"2100789_1";12848693;6;4;79581,591973471;228142,113583292
"9377";"589478_v2014";"2100789_1";18878004;8;5;79645,591973471;228110,113583292
"9378";"589478_v2014";"2100789_1";19926580;10;6;79773,591973471;228110,113583292
"9379";"589478_v2014";"2100789_1";25431604;12;7;79613,591973471;228110,113583292
"9380";"589478_v2014";"2100789_1";35655220;14;8;79645,591973471;228078,113583292
"9381";"589478_v2014";"2100789_1";42208820;16;9;79613,591973471;228078,113583292
"9382";"589478_v2014";"2100789_1";44043828;18;10;79741,591973471;228078,113583292
"9383";"589478_v2014";"2100789_1";45092404;19;11;79773,591973471;228142,113583292
"9384";"589478_v2014";"2100789_1";46403124;20;12;79581,591973471;228174,113583292
"9385";"589478_v2014";"2100789_1";52432436;23;13;79677,591973471;228078,113583292
"9386";"589478_v2014";"2100789_1";60821044;25;14;79709,591973471;228078,113583292
"9387";"589478_v2014";"265781_1";4460085;2;1;79549,591973471;228142,113583292
"9388";"589478_v2014";"265781_1";8654389;3;2;79581,591973471;228078,113583292
